order_id,order_date,channel,campaign,customer_type,device,region,product_name,category,quantity,unit_price,gross_item_revenue,discount_amount,shipping_revenue,tax_amount,net_revenue,cogs,shipping_cost,payment_fees,refund_amount,is_refunded
ORD101854,2025-11-04,Meta Ads,Retargeting - Cart Abandon,New,Mobile,Midwest,Mineral Sunscreen SPF 40,Sunscreen,2,32.0,64.0,11.3,6.95,0.0,59.650000000000006,19.2,8.28,2.03,0.0,False
ORD101855,2025-11-04,Meta Ads,Prospecting - Lookalike 1%,Returning,Mobile,West,Vitamin C Brightening Serum,Serums,1,48.0,48.0,0.0,6.95,4.94,59.89,12.0,7.07,2.04,0.0,False
ORD101856,2025-11-04,Google Ads,Shopping - Bestsellers,New,Mobile,South,Daily Barrier Moisturizer,Moisturizers,4,38.0,152.0,0.0,0.0,0.0,152.0,45.6,8.85,4.71,0.0,False
ORD101857,2025-11-04,Organic Search,(organic),New,Mobile,South,Vitamin C Brightening Serum,Serums,3,48.0,144.0,0.0,0.0,9.95,153.95,36.0,7.65,4.76,0.0,False
ORD101858,2025-11-04,Organic Social,(organic social),New,Mobile,Northeast,Gentle Hydra Cleanser,Cleansers,2,24.0,48.0,0.0,6.95,4.18,59.13,14.4,9.44,2.01,0.0,False
ORD101859,2025-11-04,Google Ads,Search - Nonbrand Skincare,New,Mobile,South,Gentle Hydra Cleanser,Cleansers,1,24.0,24.0,0.0,6.95,2.84,33.79,7.2,7.28,1.28,0.0,False
ORD101860,2025-11-04,Direct,(direct),Returning,Desktop,Northeast,Vitamin C Brightening Serum,Serums,1,48.0,48.0,9.12,6.95,3.69,49.52,12.0,8.82,1.74,0.0,False
ORD101861,2025-11-04,Meta Ads,Prospecting - Lookalike 1%,Returning,Mobile,South,Hyaluronic Moisture Serum,Serums,1,42.0,42.0,0.0,6.95,2.96,51.910000000000004,10.5,8.05,1.81,51.91,True
ORD101862,2025-11-04,Google Ads,Search - Nonbrand Skincare,New,Mobile,Northeast,Vitamin C Brightening Serum,Serums,1,48.0,48.0,0.0,6.95,4.02,58.97,12.0,8.27,2.01,0.0,False
ORD101863,2025-11-05,Direct,(direct),Returning,Mobile,West,The Essentials Bundle,Bundles & Sets,1,98.0,98.0,0.0,0.0,6.29,104.29,38.0,8.03,3.32,0.0,False
ORD101864,2025-11-05,Organic Search,(organic),New,Mobile,Northeast,Mineral Sunscreen SPF 40,Sunscreen,1,32.0,32.0,0.0,6.95,0.0,38.95,9.6,8.84,1.43,0.0,False
ORD101865,2025-11-05,Email/SMS,Flow - Abandoned Cart,Returning,Mobile,Midwest,Bright Eyes Depuffing Cream,Eye Care,1,34.0,34.0,3.17,6.95,3.2,40.980000000000004,10.88,8.22,1.49,0.0,False
ORD101866,2025-11-05,Google Ads,Search - Nonbrand Skincare,New,Desktop,Midwest,Retinol Renewal Serum,Serums,1,56.0,56.0,7.98,6.95,0.0,54.97,15.68,9.15,1.89,0.0,False
ORD101867,2025-11-05,Organic Search,(organic),Returning,Mobile,West,Overnight Repair Cream,Moisturizers,1,52.0,52.0,0.0,6.95,0.0,58.95,16.64,7.5,2.01,58.95,True
ORD101868,2025-11-05,Organic Search,(organic),New,Desktop,Northeast,Daily Barrier Moisturizer,Moisturizers,1,38.0,38.0,4.25,6.95,0.0,40.7,11.4,9.04,1.48,0.0,False
ORD101869,2025-11-05,Direct,(direct),Returning,Mobile,South,Hyaluronic Moisture Serum,Serums,1,42.0,42.0,0.0,6.95,0.0,48.95,10.5,7.66,1.72,0.0,False
ORD101870,2025-11-05,Email/SMS,Campaign - Monthly Newsletter,Returning,Mobile,Northeast,Mineral Sunscreen SPF 40,Sunscreen,1,32.0,32.0,0.0,6.95,3.65,42.6,9.6,8.16,1.54,0.0,False
ORD101871,2025-11-05,Meta Ads,Retargeting - Cart Abandon,New,Mobile,South,The Essentials Bundle,Bundles & Sets,2,98.0,196.0,0.0,0.0,15.22,211.22,76.0,7.92,6.43,0.0,False
ORD101872,2025-11-05,Organic Search,(organic),Returning,Tablet,West,Hyaluronic Moisture Serum,Serums,1,42.0,42.0,0.0,6.95,0.0,48.95,10.5,7.22,1.72,0.0,False
ORD101873,2025-11-05,Meta Ads,Retargeting - Engaged 30d,Returning,Desktop,South,Retinol Renewal Serum,Serums,1,56.0,56.0,0.0,6.95,0.0,62.95,15.68,8.86,2.13,0.0,False
ORD101874,2025-11-05,Meta Ads,Prospecting - Lookalike 1%,New,Mobile,South,Overnight Repair Cream,Moisturizers,1,52.0,52.0,8.36,6.95,4.75,55.34,16.64,7.27,1.9,55.34,True
ORD101875,2025-11-05,Organic Search,(organic),New,Mobile,South,Clay Detox Mask,Masks,1,28.0,28.0,0.0,6.95,3.29,38.24,8.4,7.38,1.41,0.0,False
ORD101876,2025-11-05,Meta Ads,Retargeting - Engaged 30d,New,Mobile,Northeast,Clarify Foaming Cleanser,Cleansers,1,22.0,22.0,0.0,6.95,2.15,31.099999999999998,6.6,9.57,1.2,0.0,False
ORD101877,2025-11-05,Organic Search,(organic),New,Desktop,South,Clarify Foaming Cleanser,Cleansers,1,22.0,22.0,0.0,6.95,2.36,31.31,6.6,7.88,1.21,0.0,False
ORD101878,2025-11-05,Organic Search,(organic),New,Mobile,West,Hyaluronic Moisture Serum,Serums,1,42.0,42.0,0.0,6.95,3.67,52.620000000000005,10.5,7.97,1.83,0.0,False
ORD101879,2025-11-05,Email/SMS,Flow - Welcome Series,Returning,Mobile,Northeast,Vitamin C Brightening Serum,Serums,2,48.0,96.0,0.0,0.0,0.0,96.0,24.0,9.17,3.08,0.0,False
ORD101880,2025-11-05,Meta Ads,Retargeting - Cart Abandon,Returning,Mobile,West,Hyaluronic Moisture Serum,Serums,1,42.0,42.0,0.0,6.95,2.91,51.86,10.5,7.33,1.8,0.0,False
ORD101881,2025-11-05,Email/SMS,Campaign - Monthly Newsletter,New,Desktop,Northeast,Gentle Hydra Cleanser,Cleansers,1,24.0,24.0,0.0,6.95,0.0,30.95,7.2,9.24,1.2,0.0,False
ORD101882,2025-11-05,Google Ads,Shopping - Bestsellers,Returning,Mobile,West,Bright Eyes Depuffing Cream,Eye Care,1,34.0,34.0,6.77,6.95,0.0,34.18,10.88,7.36,1.29,0.0,False
ORD101883,2025-11-05,Meta Ads,Retargeting - Cart Abandon,New,Mobile,West,Bright Eyes Depuffing Cream,Eye Care,1,34.0,34.0,0.0,6.95,0.0,40.95,10.88,6.71,1.49,0.0,False
ORD101884,2025-11-05,Google Ads,Shopping - Bestsellers,New,Mobile,West,Hyaluronic Moisture Serum,Serums,1,42.0,42.0,4.19,6.95,3.45,48.21000000000001,10.5,8.1,1.7,0.0,False
ORD101885,2025-11-05,Google Ads,Search - Brand,New,Mobile,West,The Essentials Bundle,Bundles & Sets,2,98.0,196.0,36.98,0.0,9.85,168.87,76.0,6.84,5.2,0.0,False
ORD101886,2025-11-05,Organic Search,(organic),Returning,Mobile,Midwest,Retinol Renewal Serum,Serums,1,56.0,56.0,0.0,6.95,0.0,62.95,15.68,8.19,2.13,31.48,True
ORD101887,2025-11-05,Google Ads,Shopping - Bestsellers,New,Mobile,Midwest,Gentle Hydra Cleanser,Cleansers,1,24.0,24.0,2.51,6.95,0.0,28.44,7.2,8.54,1.12,0.0,False
ORD101888,2025-11-05,Organic Search,(organic),New,Desktop,Northeast,Bright Eyes Depuffing Cream,Eye Care,2,34.0,68.0,0.0,6.95,0.0,74.95,21.76,8.91,2.47,0.0,False
ORD101889,2025-11-05,Direct,(direct),New,Mobile,West,Retinol Renewal Serum,Serums,1,56.0,56.0,0.0,6.95,0.0,62.95,15.68,7.59,2.13,0.0,False
ORD101890,2025-11-05,Meta Ads,Prospecting - Lookalike 1%,New,Desktop,West,The Essentials Bundle,Bundles & Sets,1,98.0,98.0,12.47,0.0,7.84,93.37,38.0,6.69,3.01,0.0,False
ORD101891,2025-11-05,Direct,(direct),New,Desktop,West,Clarify Foaming Cleanser,Cleansers,1,22.0,22.0,0.0,6.95,2.52,31.47,6.6,7.55,1.21,15.74,True
ORD101892,2025-11-05,Organic Search,(organic),Returning,Mobile,Midwest,Vitamin C Brightening Serum,Serums,1,48.0,48.0,9.29,6.95,3.77,49.43000000000001,12.0,9.01,1.73,0.0,False
ORD101893,2025-11-05,Organic Social,(organic social),New,Desktop,West,Hyaluronic Moisture Serum,Serums,1,42.0,42.0,0.0,6.95,4.22,53.17,10.5,7.8,1.84,0.0,False
ORD101894,2025-11-05,Google Ads,Search - Nonbrand Skincare,New,Mobile,West,Mineral Sunscreen SPF 40,Sunscreen,1,32.0,32.0,0.0,6.95,0.0,38.95,9.6,8.43,1.43,0.0,False
ORD101895,2025-11-05,Meta Ads,Retargeting - Cart Abandon,New,Desktop,West,Hyaluronic Moisture Serum,Serums,1,42.0,42.0,0.0,6.95,0.0,48.95,10.5,6.99,1.72,0.0,False
ORD101896,2025-11-05,Google Ads,PMax - Skincare Prospecting,New,Desktop,South,Retinol Renewal Serum,Serums,3,56.0,168.0,0.0,0.0,0.0,168.0,47.04,7.71,5.17,0.0,False
ORD101897,2025-11-05,Direct,(direct),New,Mobile,Midwest,Clay Detox Mask,Masks,2,28.0,56.0,8.64,6.95,3.08,57.39,16.8,8.39,1.96,0.0,False
ORD101898,2025-11-05,Email/SMS,Flow - Post Purchase Winback,Returning,Desktop,West,Glow Ritual Bundle (5-Piece),Bundles & Sets,2,145.0,290.0,0.0,0.0,22.6,312.6,122.0,7.49,9.37,0.0,False
ORD101899,2025-11-06,Meta Ads,Prospecting - Lookalike 1%,New,Mobile,Northeast,Mineral Sunscreen SPF 40,Sunscreen,2,32.0,64.0,10.76,6.95,4.26,64.45,19.2,8.61,2.17,0.0,False
ORD101900,2025-11-06,Organic Search,(organic),Returning,Mobile,Northeast,Clarify Foaming Cleanser,Cleansers,1,22.0,22.0,0.0,6.95,2.19,31.14,6.6,9.35,1.2,31.14,True
ORD101901,2025-11-06,Google Ads,Search - Brand,New,Mobile,West,The Essentials Bundle,Bundles & Sets,2,98.0,196.0,24.21,0.0,0.0,171.79,76.0,6.84,5.28,0.0,False
ORD101902,2025-11-06,Organic Search,(organic),Returning,Mobile,West,Vitamin C Brightening Serum,Serums,1,48.0,48.0,0.0,6.95,0.0,54.95,12.0,7.08,1.89,0.0,False
ORD101903,2025-11-06,Email/SMS,Campaign - Monthly Newsletter,Returning,Desktop,Northeast,Gentle Hydra Cleanser,Cleansers,1,24.0,24.0,4.03,6.95,0.0,26.919999999999998,7.2,8.98,1.08,0.0,False
ORD101904,2025-11-06,Google Ads,Search - Brand,New,Desktop,South,Vitamin C Brightening Serum,Serums,4,48.0,192.0,0.0,0.0,0.0,192.0,48.0,8.66,5.87,0.0,False
ORD101905,2025-11-06,Meta Ads,Prospecting - Broad,New,Mobile,South,Retinol Renewal Serum,Serums,1,56.0,56.0,0.0,6.95,5.19,68.14,15.68,7.45,2.28,68.14,True
ORD101906,2025-11-06,Organic Search,(organic),Returning,Mobile,Northeast,Vitamin C Brightening Serum,Serums,4,48.0,192.0,0.0,0.0,13.1,205.1,48.0,9.03,6.25,0.0,False
ORD101907,2025-11-06,Meta Ads,Retargeting - Cart Abandon,New,Mobile,Northeast,Retinol Renewal Serum,Serums,1,56.0,56.0,0.0,6.95,3.65,66.60000000000001,15.68,8.76,2.23,0.0,False
ORD101908,2025-11-06,Email/SMS,Campaign - Monthly Newsletter,Returning,Mobile,South,Clarify Foaming Cleanser,Cleansers,1,22.0,22.0,0.0,6.95,0.0,28.95,6.6,8.07,1.14,0.0,False
ORD101909,2025-11-06,Direct,(direct),Returning,Mobile,Northeast,Hyaluronic Moisture Serum,Serums,1,42.0,42.0,0.0,6.95,4.43,53.38,10.5,9.46,1.85,0.0,False
ORD101910,2025-11-06,Email/SMS,Flow - Abandoned Cart,New,Desktop,West,Vitamin C Brightening Serum,Serums,1,48.0,48.0,5.61,6.95,4.08,53.42,12.0,6.85,1.85,0.0,False
ORD101911,2025-11-06,Email/SMS,Flow - Welcome Series,Returning,Mobile,Northeast,Clay Detox Mask,Masks,1,28.0,28.0,0.0,6.95,0.0,34.95,8.4,8.58,1.31,0.0,False
ORD101912,2025-11-06,Meta Ads,Prospecting - Broad,Returning,Mobile,South,Bright Eyes Depuffing Cream,Eye Care,1,34.0,34.0,0.0,6.95,0.0,40.95,10.88,6.95,1.49,0.0,False
ORD101913,2025-11-06,Direct,(direct),New,Desktop,South,Bright Eyes Depuffing Cream,Eye Care,2,34.0,68.0,0.0,6.95,4.31,79.26,21.76,7.59,2.6,0.0,False
ORD101914,2025-11-06,Email/SMS,Flow - Post Purchase Winback,New,Mobile,Northeast,Bright Eyes Depuffing Cream,Eye Care,2,34.0,68.0,0.0,6.95,0.0,74.95,21.76,8.18,2.47,0.0,False
ORD101915,2025-11-06,Google Ads,PMax - Skincare Prospecting,New,Desktop,Midwest,Clarify Foaming Cleanser,Cleansers,1,22.0,22.0,2.17,6.95,1.85,28.63,6.6,7.88,1.13,0.0,False
ORD101916,2025-11-06,Meta Ads,Prospecting - Lookalike 1%,New,Desktop,South,Vitamin C Brightening Serum,Serums,1,48.0,48.0,0.0,6.95,0.0,54.95,12.0,7.65,1.89,0.0,False
ORD101917,2025-11-06,Organic Social,(organic social),New,Mobile,Midwest,The Essentials Bundle,Bundles & Sets,1,98.0,98.0,16.29,0.0,0.0,81.71000000000001,38.0,7.82,2.67,0.0,False
ORD101918,2025-11-06,Organic Search,(organic),New,Mobile,South,Hyaluronic Moisture Serum,Serums,1,42.0,42.0,6.31,6.95,4.05,46.69,10.5,7.7,1.65,0.0,False
ORD101919,2025-11-06,Google Ads,Search - Brand,Returning,Desktop,Midwest,Hyaluronic Moisture Serum,Serums,1,42.0,42.0,0.0,6.95,4.2,53.150000000000006,10.5,9.05,1.84,0.0,False
ORD101920,2025-11-06,Organic Search,(organic),New,Desktop,West,Clay Detox Mask,Masks,1,28.0,28.0,0.0,6.95,2.89,37.84,8.4,6.64,1.4,0.0,False
ORD101921,2025-11-06,Organic Social,(organic social),New,Mobile,Midwest,Daily Barrier Moisturizer,Moisturizers,1,38.0,38.0,0.0,6.95,0.0,44.95,11.4,8.0,1.6,0.0,False
ORD101922,2025-11-06,Organic Social,(organic social),Returning,Desktop,South,Clay Detox Mask,Masks,1,28.0,28.0,3.89,6.95,2.38,33.44,8.4,7.81,1.27,0.0,False
ORD101923,2025-11-06,Google Ads,PMax - Skincare Prospecting,New,Desktop,Midwest,Bright Eyes Depuffing Cream,Eye Care,1,34.0,34.0,6.57,6.95,0.0,34.38,10.88,7.49,1.3,0.0,False
ORD101924,2025-11-06,Email/SMS,Flow - Abandoned Cart,Returning,Tablet,Northeast,Gentle Hydra Cleanser,Cleansers,1,24.0,24.0,2.34,6.95,2.02,30.63,7.2,9.04,1.19,0.0,False
ORD101925,2025-11-06,Email/SMS,Campaign - Monthly Newsletter,New,Mobile,Midwest,Retinol Renewal Serum,Serums,1,56.0,56.0,0.0,6.95,0.0,62.95,15.68,9.09,2.13,0.0,False
ORD101926,2025-11-06,Email/SMS,Flow - Post Purchase Winback,Returning,Desktop,Northeast,Vitamin C Brightening Serum,Serums,2,48.0,96.0,7.78,0.0,0.0,88.22,24.0,9.15,2.86,0.0,False
ORD101927,2025-11-06,Meta Ads,Prospecting - Broad,New,Mobile,West,Mineral Sunscreen SPF 40,Sunscreen,1,32.0,32.0,0.0,6.95,0.0,38.95,9.6,7.58,1.43,0.0,False
ORD101928,2025-11-06,Google Ads,Shopping - Bestsellers,New,Mobile,West,Glow Ritual Bundle (5-Piece),Bundles & Sets,1,145.0,145.0,17.85,0.0,10.17,137.32,61.0,7.11,4.28,0.0,False
ORD101929,2025-11-06,Meta Ads,Retargeting - Cart Abandon,New,Desktop,West,Vitamin C Brightening Serum,Serums,1,48.0,48.0,0.0,6.95,0.0,54.95,12.0,6.83,1.89,0.0,False
ORD101930,2025-11-06,Organic Search,(organic),New,Mobile,Northeast,Hyaluronic Moisture Serum,Serums,2,42.0,84.0,0.0,0.0,5.49,89.49,21.0,8.97,2.9,0.0,False
ORD101931,2025-11-06,Meta Ads,Retargeting - Cart Abandon,New,Mobile,West,Bright Eyes Depuffing Cream,Eye Care,1,34.0,34.0,0.0,6.95,3.0,43.95,10.88,8.44,1.57,0.0,False
ORD101932,2025-11-06,Direct,(direct),Returning,Desktop,Midwest,Clay Detox Mask,Masks,1,28.0,28.0,5.54,6.95,1.9,31.31,8.4,7.61,1.21,0.0,False
ORD101933,2025-11-06,Direct,(direct),Returning,Mobile,West,Retinol Renewal Serum,Serums,3,56.0,168.0,0.0,0.0,12.52,180.52,47.04,7.98,5.54,0.0,False
ORD101934,2025-11-06,Email/SMS,Flow - Abandoned Cart,Returning,Mobile,South,Gentle Hydra Cleanser,Cleansers,1,24.0,24.0,2.34,6.95,0.0,28.61,7.2,8.1,1.13,0.0,False
ORD101935,2025-11-07,Unattributed,(not set),New,Mobile,Northeast,Retinol Renewal Serum,Serums,1,56.0,56.0,0.0,6.95,0.0,62.95,15.68,9.18,2.13,0.0,False
ORD101936,2025-11-07,Email/SMS,Flow - Post Purchase Winback,Returning,Desktop,South,Clay Detox Mask,Masks,2,28.0,56.0,0.0,6.95,0.0,62.95,16.8,7.48,2.13,0.0,False
ORD101937,2025-11-07,Organic Search,(organic),Returning,Desktop,Northeast,Vitamin C Brightening Serum,Serums,1,48.0,48.0,0.0,6.95,4.39,59.34,12.0,8.08,2.02,0.0,False
ORD101938,2025-11-07,Meta Ads,Prospecting - Broad,New,Mobile,West,Bright Eyes Depuffing Cream,Eye Care,1,34.0,34.0,6.27,6.95,2.57,37.25,10.88,6.54,1.38,0.0,False
ORD101939,2025-11-07,Meta Ads,Retargeting - Engaged 30d,Returning,Desktop,West,Gentle Hydra Cleanser,Cleansers,2,24.0,48.0,0.0,6.95,4.13,59.080000000000005,14.4,6.7,2.01,59.08,True
ORD101940,2025-11-07,Meta Ads,Prospecting - Lookalike 1%,New,Mobile,West,Retinol Renewal Serum,Serums,1,56.0,56.0,0.0,6.95,0.0,62.95,15.68,6.56,2.13,0.0,False
ORD101941,2025-11-07,Google Ads,Search - Brand,New,Mobile,Northeast,Overnight Repair Cream,Moisturizers,1,52.0,52.0,0.0,6.95,4.22,63.17,16.64,8.99,2.13,0.0,False
ORD101942,2025-11-07,Google Ads,PMax - Skincare Prospecting,Returning,Desktop,South,Clay Detox Mask,Masks,2,28.0,56.0,0.0,6.95,0.0,62.95,16.8,8.66,2.13,0.0,False
ORD101943,2025-11-07,Meta Ads,Prospecting - Broad,New,Mobile,South,Clay Detox Mask,Masks,1,28.0,28.0,3.33,6.95,2.65,34.27,8.4,7.24,1.29,0.0,False
ORD101944,2025-11-07,Organic Social,(organic social),New,Mobile,Midwest,Daily Barrier Moisturizer,Moisturizers,2,38.0,76.0,15.02,6.95,5.09,73.02000000000001,22.8,9.33,2.42,0.0,False
ORD101945,2025-11-07,Email/SMS,Flow - Welcome Series,Returning,Desktop,South,Daily Barrier Moisturizer,Moisturizers,2,38.0,76.0,0.0,0.0,6.35,82.35,22.8,8.2,2.69,0.0,False
ORD101946,2025-11-07,Unattributed,(not set),New,Desktop,Midwest,Retinol Renewal Serum,Serums,1,56.0,56.0,0.0,6.95,0.0,62.95,15.68,8.72,2.13,0.0,False
ORD101947,2025-11-07,Meta Ads,Prospecting - Broad,New,Tablet,South,Overnight Repair Cream,Moisturizers,2,52.0,104.0,10.71,0.0,0.0,93.28999999999999,33.28,7.32,3.01,93.29,True
ORD101948,2025-11-07,Unattributed,(not set),New,Mobile,Northeast,Daily Barrier Moisturizer,Moisturizers,1,38.0,38.0,0.0,6.95,3.74,48.690000000000005,11.4,8.91,1.71,0.0,False
ORD101949,2025-11-07,Email/SMS,Campaign - Monthly Newsletter,Returning,Mobile,Midwest,Vitamin C Brightening Serum,Serums,1,48.0,48.0,0.0,6.95,0.0,54.95,12.0,7.64,1.89,0.0,False
ORD101950,2025-11-07,Meta Ads,Retargeting - Cart Abandon,Returning,Mobile,South,Daily Barrier Moisturizer,Moisturizers,4,38.0,152.0,15.28,0.0,10.21,146.93,45.6,8.69,4.56,0.0,False
ORD101951,2025-11-07,Google Ads,Search - Nonbrand Skincare,New,Tablet,West,Daily Barrier Moisturizer,Moisturizers,1,38.0,38.0,0.0,6.95,2.84,47.790000000000006,11.4,6.64,1.69,0.0,False
ORD101952,2025-11-07,Organic Search,(organic),New,Desktop,South,Gentle Hydra Cleanser,Cleansers,1,24.0,24.0,0.0,6.95,0.0,30.95,7.2,8.59,1.2,0.0,False
ORD101953,2025-11-07,Email/SMS,Flow - Abandoned Cart,Returning,Mobile,South,Overnight Repair Cream,Moisturizers,3,52.0,156.0,0.0,0.0,0.0,156.0,49.92,7.81,4.82,0.0,False
ORD101954,2025-11-07,Meta Ads,Prospecting - Broad,New,Desktop,South,Vitamin C Brightening Serum,Serums,1,48.0,48.0,0.0,6.95,0.0,54.95,12.0,7.38,1.89,0.0,False
ORD101955,2025-11-07,Direct,(direct),New,Mobile,West,Retinol Renewal Serum,Serums,1,56.0,56.0,4.55,6.95,0.0,58.400000000000006,15.68,6.79,1.99,0.0,False
ORD101956,2025-11-07,Email/SMS,Flow - Welcome Series,Returning,Mobile,South,Overnight Repair Cream,Moisturizers,1,52.0,52.0,0.0,6.95,5.17,64.12,16.64,7.19,2.16,64.12,True
ORD101957,2025-11-07,Google Ads,Search - Brand,New,Mobile,West,Mineral Sunscreen SPF 40,Sunscreen,1,32.0,32.0,0.0,6.95,2.66,41.61,9.6,7.53,1.51,0.0,False
ORD101958,2025-11-07,Unattributed,(not set),New,Mobile,Midwest,Gentle Hydra Cleanser,Cleansers,1,24.0,24.0,0.0,6.95,0.0,30.95,7.2,7.46,1.2,0.0,False
ORD101959,2025-11-07,Direct,(direct),Returning,Mobile,West,Gentle Hydra Cleanser,Cleansers,4,24.0,96.0,0.0,0.0,6.71,102.71,28.8,7.76,3.28,102.71,True
ORD101960,2025-11-07,Google Ads,Search - Nonbrand Skincare,New,Mobile,Midwest,Daily Barrier Moisturizer,Moisturizers,1,38.0,38.0,0.0,6.95,0.0,44.95,11.4,8.37,1.6,0.0,False
ORD101961,2025-11-07,Meta Ads,Retargeting - Engaged 30d,New,Mobile,West,Gentle Hydra Cleanser,Cleansers,1,24.0,24.0,0.0,6.95,2.2,33.15,7.2,7.37,1.26,0.0,False
ORD101962,2025-11-07,Unattributed,(not set),Returning,Mobile,Northeast,Retinol Renewal Serum,Serums,2,56.0,112.0,0.0,0.0,0.0,112.0,31.36,9.77,3.55,0.0,False
ORD101963,2025-11-07,Organic Search,(organic),New,Mobile,Midwest,Glow Ritual Bundle (5-Piece),Bundles & Sets,1,145.0,145.0,0.0,0.0,0.0,145.0,61.0,9.13,4.5,0.0,False
ORD101964,2025-11-07,Email/SMS,Flow - Abandoned Cart,Returning,Mobile,West,Retinol Renewal Serum,Serums,2,56.0,112.0,11.7,0.0,0.0,100.3,31.36,7.22,3.21,0.0,False
ORD101965,2025-11-07,Google Ads,PMax - Skincare Prospecting,New,Mobile,South,Glow Ritual Bundle (5-Piece),Bundles & Sets,3,145.0,435.0,0.0,0.0,27.37,462.37,183.0,7.14,13.71,0.0,False
ORD101966,2025-11-07,Meta Ads,Prospecting - Broad,Returning,Mobile,West,Clay Detox Mask,Masks,3,28.0,84.0,0.0,0.0,7.96,91.96,25.2,7.24,2.97,0.0,False
ORD101967,2025-11-07,Google Ads,PMax - Skincare Prospecting,New,Mobile,Northeast,Hyaluronic Moisture Serum,Serums,1,42.0,42.0,0.0,6.95,0.0,48.95,10.5,8.96,1.72,0.0,False
ORD101968,2025-11-07,Direct,(direct),New,Mobile,Midwest,Overnight Repair Cream,Moisturizers,1,52.0,52.0,0.0,6.95,5.0,63.95,16.64,8.79,2.15,0.0,False
ORD101969,2025-11-07,Email/SMS,Flow - Welcome Series,Returning,Desktop,Midwest,Gentle Hydra Cleanser,Cleansers,1,24.0,24.0,0.0,6.95,0.0,30.95,7.2,7.45,1.2,30.95,True
ORD101970,2025-11-07,Google Ads,Search - Nonbrand Skincare,New,Mobile,Midwest,Vitamin C Brightening Serum,Serums,1,48.0,48.0,0.0,6.95,0.0,54.95,12.0,8.69,1.89,0.0,False
ORD101971,2025-11-07,Google Ads,Search - Brand,New,Mobile,Northeast,Vitamin C Brightening Serum,Serums,1,48.0,48.0,0.0,6.95,4.97,59.92,12.0,9.51,2.04,0.0,False
ORD101972,2025-11-07,Email/SMS,Flow - Abandoned Cart,Returning,Mobile,Midwest,The Essentials Bundle,Bundles & Sets,2,98.0,196.0,22.06,0.0,0.0,173.94,76.0,7.85,5.34,0.0,False
ORD101973,2025-11-07,Meta Ads,Retargeting - Engaged 30d,Returning,Mobile,Northeast,Retinol Renewal Serum,Serums,2,56.0,112.0,0.0,0.0,0.0,112.0,31.36,8.69,3.55,0.0,False
ORD101974,2025-11-08,Google Ads,Shopping - Bestsellers,New,Mobile,West,Bright Eyes Depuffing Cream,Eye Care,1,34.0,34.0,0.0,6.95,3.84,44.790000000000006,10.88,8.45,1.6,0.0,False
ORD101975,2025-11-08,Email/SMS,Flow - Post Purchase Winback,Returning,Mobile,Midwest,Vitamin C Brightening Serum,Serums,4,48.0,192.0,0.0,0.0,13.7,205.7,48.0,8.1,6.27,0.0,False
ORD101976,2025-11-08,Google Ads,Search - Brand,New,Mobile,South,Mineral Sunscreen SPF 40,Sunscreen,1,32.0,32.0,0.0,6.95,3.4,42.35,9.6,7.32,1.53,0.0,False
ORD101977,2025-11-08,Google Ads,Search - Nonbrand Skincare,New,Mobile,Northeast,Gentle Hydra Cleanser,Cleansers,4,24.0,96.0,11.34,0.0,8.02,92.67999999999999,28.8,8.3,2.99,0.0,False
ORD101978,2025-11-08,Email/SMS,Flow - Welcome Series,Returning,Mobile,West,Hyaluronic Moisture Serum,Serums,3,42.0,126.0,0.0,0.0,10.48,136.48,31.5,7.02,4.26,0.0,False
ORD101979,2025-11-08,Meta Ads,Prospecting - Broad,New,Desktop,Midwest,Retinol Renewal Serum,Serums,1,56.0,56.0,0.0,6.95,0.0,62.95,15.68,7.54,2.13,0.0,False
ORD101980,2025-11-08,Google Ads,Shopping - Bestsellers,New,Desktop,South,Gentle Hydra Cleanser,Cleansers,1,24.0,24.0,0.0,6.95,0.0,30.95,7.2,7.57,1.2,0.0,False
ORD101981,2025-11-08,Direct,(direct),New,Desktop,South,Vitamin C Brightening Serum,Serums,4,48.0,192.0,0.0,0.0,0.0,192.0,48.0,7.7,5.87,0.0,False
ORD101982,2025-11-08,Google Ads,PMax - Skincare Prospecting,New,Desktop,South,Vitamin C Brightening Serum,Serums,1,48.0,48.0,0.0,6.95,3.06,58.010000000000005,12.0,7.01,1.98,0.0,False
ORD101983,2025-11-08,Organic Social,(organic social),New,Mobile,Midwest,Retinol Renewal Serum,Serums,2,56.0,112.0,10.09,0.0,0.0,101.91,31.36,7.86,3.26,0.0,False
ORD101984,2025-11-08,Meta Ads,Prospecting - Lookalike 1%,New,Mobile,West,Clay Detox Mask,Masks,1,28.0,28.0,0.0,6.95,0.0,34.95,8.4,6.58,1.31,0.0,False
ORD101985,2025-11-08,Google Ads,Search - Nonbrand Skincare,Returning,Desktop,South,Glow Ritual Bundle (5-Piece),Bundles & Sets,2,145.0,290.0,0.0,0.0,0.0,290.0,122.0,7.72,8.71,0.0,False
ORD101986,2025-11-08,Organic Search,(organic),New,Mobile,West,The Essentials Bundle,Bundles & Sets,2,98.0,196.0,0.0,0.0,0.0,196.0,76.0,6.76,5.98,0.0,False
ORD101987,2025-11-08,Email/SMS,Flow - Abandoned Cart,Returning,Mobile,Northeast,Vitamin C Brightening Serum,Serums,1,48.0,48.0,5.67,6.95,3.76,53.04,12.0,9.24,1.84,0.0,False
