date,channel,campaign,ad_set,product_focus,spend,impressions,clicks,platform_reported_revenue,platform_reported_conversions
2025-10-01,Google Ads,PMax - Skincare Prospecting,N/A,SKU005,236.85,16676,956,522.29,12
2025-10-02,Google Ads,PMax - Skincare Prospecting,N/A,SKU010,187.28,13551,713,487.76,12
2025-10-03,Google Ads,PMax - Skincare Prospecting,N/A,SKU002,28.57,1825,66,84.48,2
2025-10-04,Google Ads,PMax - Skincare Prospecting,N/A,SKU006,51.65,4672,279,143.14,3
2025-10-05,Google Ads,PMax - Skincare Prospecting,N/A,SKU006,14.32,902,49,5.84,0
2025-10-06,Google Ads,PMax - Skincare Prospecting,N/A,SKU003,9.7,633,28,8.35,0
2025-10-07,Google Ads,PMax - Skincare Prospecting,N/A,SKU007,23.34,1914,67,51.27,1
2025-10-08,Google Ads,PMax - Skincare Prospecting,N/A,SKU008,21.82,2165,78,48.08,1
2025-10-09,Google Ads,PMax - Skincare Prospecting,N/A,SKU005,19.75,1984,88,42.65,1
2025-10-10,Google Ads,PMax - Skincare Prospecting,N/A,SKU002,30.1,2116,82,95.1,2
2025-10-11,Google Ads,PMax - Skincare Prospecting,N/A,SKU012,11.18,738,33,9.33,0
2025-10-12,Google Ads,PMax - Skincare Prospecting,N/A,SKU001,29.51,2025,62,73.9,2
2025-10-13,Google Ads,PMax - Skincare Prospecting,N/A,SKU003,11.47,1149,61,12.23,0
2025-10-14,Google Ads,PMax - Skincare Prospecting,N/A,SKU002,39.38,3925,176,94.36,2
2025-10-15,Google Ads,PMax - Skincare Prospecting,N/A,SKU003,12.25,1001,42,8.73,0
2025-10-16,Google Ads,PMax - Skincare Prospecting,N/A,SKU006,11.81,1284,52,12.76,0
2025-10-17,Google Ads,PMax - Skincare Prospecting,N/A,SKU004,78.39,7690,312,160.63,4
2025-10-18,Google Ads,PMax - Skincare Prospecting,N/A,SKU006,179.99,14529,691,380.95,9
2025-10-19,Google Ads,PMax - Skincare Prospecting,N/A,SKU008,16.62,1498,59,40.8,1
2025-10-20,Google Ads,PMax - Skincare Prospecting,N/A,SKU001,99.17,8139,351,267.48,6
2025-10-21,Google Ads,PMax - Skincare Prospecting,N/A,SKU006,11.89,756,24,7.92,0
2025-10-22,Google Ads,PMax - Skincare Prospecting,N/A,SKU004,71.12,5708,270,200.2,5
2025-10-23,Google Ads,PMax - Skincare Prospecting,N/A,SKU005,54.59,3575,107,125.01,3
2025-10-24,Google Ads,PMax - Skincare Prospecting,N/A,SKU002,40.9,2686,100,124.84,3
2025-10-25,Google Ads,PMax - Skincare Prospecting,N/A,SKU008,219.29,16408,950,571.82,14
2025-10-26,Google Ads,PMax - Skincare Prospecting,N/A,SKU009,20.99,1550,53,61.79,1
2025-10-27,Google Ads,PMax - Skincare Prospecting,N/A,SKU003,31.66,3085,99,71.24,2
2025-10-28,Google Ads,PMax - Skincare Prospecting,N/A,SKU006,12.89,1385,70,4.78,0
2025-10-29,Google Ads,PMax - Skincare Prospecting,N/A,SKU007,49.97,3387,123,101.19,2
2025-10-30,Google Ads,PMax - Skincare Prospecting,N/A,SKU001,11.26,758,27,30.2,1
2025-10-31,Google Ads,PMax - Skincare Prospecting,N/A,SKU011,37.63,3931,167,125.72,3
2025-11-01,Google Ads,PMax - Skincare Prospecting,N/A,SKU002,83.23,7588,315,186.4,4
2025-11-02,Google Ads,PMax - Skincare Prospecting,N/A,SKU005,60.34,5707,335,203.41,5
2025-11-03,Google Ads,PMax - Skincare Prospecting,N/A,SKU002,11.19,1061,57,5.58,0
2025-11-04,Google Ads,PMax - Skincare Prospecting,N/A,SKU004,20.14,1325,41,46.9,1
2025-11-05,Google Ads,PMax - Skincare Prospecting,N/A,SKU010,66.49,5340,203,189.51,5
2025-11-06,Google Ads,PMax - Skincare Prospecting,N/A,SKU003,35.98,2922,159,81.78,2
2025-11-07,Google Ads,PMax - Skincare Prospecting,N/A,SKU008,245.03,15670,707,652.12,16
2025-11-08,Google Ads,PMax - Skincare Prospecting,N/A,SKU011,54.23,5494,301,139.6,3
2025-11-09,Google Ads,PMax - Skincare Prospecting,N/A,SKU008,119.81,7838,340,330.81,8
2025-11-10,Google Ads,PMax - Skincare Prospecting,N/A,SKU012,10.85,853,50,11.16,0
2025-11-11,Google Ads,PMax - Skincare Prospecting,N/A,SKU004,12.55,879,35,9.49,0
2025-11-12,Google Ads,PMax - Skincare Prospecting,N/A,SKU005,77.48,6240,215,174.9,4
2025-11-13,Google Ads,PMax - Skincare Prospecting,N/A,SKU004,59.99,4954,284,163.82,4
2025-11-14,Google Ads,PMax - Skincare Prospecting,N/A,SKU004,17.82,1571,79,66.56,2
2025-11-15,Google Ads,PMax - Skincare Prospecting,N/A,SKU003,12.42,875,33,6.24,0
2025-11-16,Google Ads,PMax - Skincare Prospecting,N/A,SKU003,71.94,5079,291,165.59,4
2025-11-17,Google Ads,PMax - Skincare Prospecting,N/A,SKU001,70.95,7035,325,186.91,4
2025-11-18,Google Ads,PMax - Skincare Prospecting,N/A,SKU003,89.81,8586,231,226.77,5
2025-11-19,Google Ads,PMax - Skincare Prospecting,N/A,SKU003,18.81,1594,92,40.85,1
2025-11-20,Google Ads,PMax - Skincare Prospecting,N/A,SKU006,22.73,1561,81,68.48,2
2025-11-21,Google Ads,PMax - Skincare Prospecting,N/A,SKU011,47.41,4933,146,112.26,3
2025-11-22,Google Ads,PMax - Skincare Prospecting,N/A,SKU003,30.91,2857,111,84.48,2
2025-11-23,Google Ads,PMax - Skincare Prospecting,N/A,SKU003,71.9,5742,244,213.01,5
2025-11-24,Google Ads,PMax - Skincare Prospecting,N/A,SKU005,48.0,4603,268,128.59,3
2025-11-25,Google Ads,PMax - Skincare Prospecting,N/A,SKU010,119.56,9533,546,272.26,6
2025-11-26,Google Ads,PMax - Skincare Prospecting,N/A,SKU009,185.02,19975,1005,473.1,11
2025-11-27,Google Ads,PMax - Skincare Prospecting,N/A,SKU001,55.96,4789,259,145.33,3
2025-11-28,Google Ads,PMax - Skincare Prospecting,N/A,SKU003,185.66,17754,839,588.57,14
2025-11-29,Google Ads,PMax - Skincare Prospecting,N/A,SKU012,262.12,16828,420,845.89,20
2025-11-30,Google Ads,PMax - Skincare Prospecting,N/A,SKU006,122.48,9519,478,284.78,7
2025-12-01,Google Ads,PMax - Skincare Prospecting,N/A,SKU003,109.02,8952,486,258.5,6
2025-12-02,Google Ads,PMax - Skincare Prospecting,N/A,SKU004,273.18,24485,948,809.31,19
2025-12-03,Google Ads,PMax - Skincare Prospecting,N/A,SKU009,80.78,7998,256,207.42,5
2025-12-04,Google Ads,PMax - Skincare Prospecting,N/A,SKU008,189.18,12271,418,457.24,11
2025-12-05,Google Ads,PMax - Skincare Prospecting,N/A,SKU011,74.33,5694,177,185.47,4
2025-12-06,Google Ads,PMax - Skincare Prospecting,N/A,SKU003,38.42,4087,147,116.99,3
2025-12-07,Google Ads,PMax - Skincare Prospecting,N/A,SKU006,119.61,7568,351,457.38,11
2025-12-08,Google Ads,PMax - Skincare Prospecting,N/A,SKU010,39.0,3367,122,106.15,3
2025-12-09,Google Ads,PMax - Skincare Prospecting,N/A,SKU007,59.7,5786,223,154.9,4
2025-12-10,Google Ads,PMax - Skincare Prospecting,N/A,SKU003,240.98,25385,1057,771.47,18
2025-12-11,Google Ads,PMax - Skincare Prospecting,N/A,SKU001,40.91,4085,232,114.85,3
2025-12-12,Google Ads,PMax - Skincare Prospecting,N/A,SKU002,96.87,6334,216,359.67,9
2025-12-13,Google Ads,PMax - Skincare Prospecting,N/A,SKU008,266.47,21285,611,587.55,14
2025-12-14,Google Ads,PMax - Skincare Prospecting,N/A,SKU003,134.92,8609,508,281.98,7
2025-12-15,Google Ads,PMax - Skincare Prospecting,N/A,SKU007,112.38,9538,261,392.2,9
2025-12-16,Google Ads,PMax - Skincare Prospecting,N/A,SKU003,107.77,11837,663,231.39,6
2025-12-17,Google Ads,PMax - Skincare Prospecting,N/A,SKU012,20.82,1425,66,64.09,2
2025-12-18,Google Ads,PMax - Skincare Prospecting,N/A,SKU002,98.72,6645,210,340.86,8
2025-12-19,Google Ads,PMax - Skincare Prospecting,N/A,SKU004,66.99,6235,172,214.26,5
2025-12-20,Google Ads,PMax - Skincare Prospecting,N/A,SKU005,20.58,1350,40,70.96,2
2025-12-21,Google Ads,PMax - Skincare Prospecting,N/A,SKU004,151.65,10333,492,388.08,9
2025-12-22,Google Ads,PMax - Skincare Prospecting,N/A,SKU011,171.2,14129,518,377.37,9
2025-12-23,Google Ads,PMax - Skincare Prospecting,N/A,SKU004,12.63,1359,45,7.7,0
2025-12-24,Google Ads,PMax - Skincare Prospecting,N/A,SKU001,63.02,5520,173,181.6,4
2025-12-25,Google Ads,PMax - Skincare Prospecting,N/A,SKU006,23.08,1958,60,54.07,1
2025-12-26,Google Ads,PMax - Skincare Prospecting,N/A,SKU011,8.57,659,24,6.97,0
2025-12-27,Google Ads,PMax - Skincare Prospecting,N/A,SKU003,159.29,16335,469,623.99,15
2025-12-28,Google Ads,PMax - Skincare Prospecting,N/A,SKU005,16.93,1706,81,51.87,1
2025-12-29,Google Ads,PMax - Skincare Prospecting,N/A,SKU009,21.54,1565,68,63.07,2
2025-12-30,Google Ads,PMax - Skincare Prospecting,N/A,SKU003,12.83,1315,48,4.06,0
2025-12-31,Google Ads,PMax - Skincare Prospecting,N/A,SKU007,10.48,768,41,5.72,0
2026-01-01,Google Ads,PMax - Skincare Prospecting,N/A,SKU006,120.47,11366,352,269.79,6
2026-01-02,Google Ads,PMax - Skincare Prospecting,N/A,SKU002,31.28,2545,66,85.98,2
2026-01-03,Google Ads,PMax - Skincare Prospecting,N/A,SKU005,12.59,1129,56,12.33,0
2026-01-04,Google Ads,PMax - Skincare Prospecting,N/A,SKU003,73.88,7095,221,194.6,5
2026-01-05,Google Ads,PMax - Skincare Prospecting,N/A,SKU001,13.56,874,41,45.53,1
2026-01-06,Google Ads,PMax - Skincare Prospecting,N/A,SKU010,21.93,2348,109,71.39,2
2026-01-07,Google Ads,PMax - Skincare Prospecting,N/A,SKU004,14.53,1490,83,37.62,1
2026-01-08,Google Ads,PMax - Skincare Prospecting,N/A,SKU003,34.74,2398,141,125.62,3
2026-01-09,Google Ads,PMax - Skincare Prospecting,N/A,SKU001,19.35,1661,76,60.35,1
2026-01-10,Google Ads,PMax - Skincare Prospecting,N/A,SKU003,125.51,8455,413,362.11,9
2026-01-11,Google Ads,PMax - Skincare Prospecting,N/A,SKU003,178.77,13239,765,560.33,13
2026-01-12,Google Ads,PMax - Skincare Prospecting,N/A,SKU011,39.42,3608,140,141.34,3
2026-01-13,Google Ads,PMax - Skincare Prospecting,N/A,SKU005,19.2,1461,81,70.71,2
2026-01-14,Google Ads,PMax - Skincare Prospecting,N/A,SKU005,37.96,2822,168,87.17,2
2026-01-15,Google Ads,PMax - Skincare Prospecting,N/A,SKU007,51.67,4566,235,161.31,4
2026-01-16,Google Ads,PMax - Skincare Prospecting,N/A,SKU003,26.13,1952,52,84.6,2
2026-01-17,Google Ads,PMax - Skincare Prospecting,N/A,SKU010,165.73,10978,308,432.99,10
2026-01-18,Google Ads,PMax - Skincare Prospecting,N/A,SKU001,147.55,10016,475,370.26,9
2026-01-19,Google Ads,PMax - Skincare Prospecting,N/A,SKU001,28.26,2283,88,97.78,2
2026-01-20,Google Ads,PMax - Skincare Prospecting,N/A,SKU004,8.95,971,32,30.12,1
2026-01-21,Google Ads,PMax - Skincare Prospecting,N/A,SKU003,9.79,901,23,7.71,0
2026-01-22,Google Ads,PMax - Skincare Prospecting,N/A,SKU005,10.31,965,25,10.6,0
2026-01-23,Google Ads,PMax - Skincare Prospecting,N/A,SKU003,10.82,1154,54,9.61,0
2026-01-24,Google Ads,PMax - Skincare Prospecting,N/A,SKU007,42.95,4665,202,127.6,3
2026-01-25,Google Ads,PMax - Skincare Prospecting,N/A,SKU008,31.37,2089,106,114.2,3
2026-01-26,Google Ads,PMax - Skincare Prospecting,N/A,SKU006,45.67,2961,98,93.29,2
2026-01-27,Google Ads,PMax - Skincare Prospecting,N/A,SKU006,62.47,5439,287,199.98,5
2026-01-28,Google Ads,PMax - Skincare Prospecting,N/A,SKU007,66.79,4928,223,229.37,5
2026-01-29,Google Ads,PMax - Skincare Prospecting,N/A,SKU010,130.8,12580,453,313.86,7
2026-01-30,Google Ads,PMax - Skincare Prospecting,N/A,SKU003,104.9,7130,264,238.81,6
2026-01-31,Google Ads,PMax - Skincare Prospecting,N/A,SKU003,14.02,978,53,34.59,1
2026-02-01,Google Ads,PMax - Skincare Prospecting,N/A,SKU004,117.53,8731,275,326.5,8
2026-02-02,Google Ads,PMax - Skincare Prospecting,N/A,SKU011,32.23,2529,139,106.22,3
2026-02-03,Google Ads,PMax - Skincare Prospecting,N/A,SKU007,11.03,866,26,3.63,0
2026-02-04,Google Ads,PMax - Skincare Prospecting,N/A,SKU004,143.29,12871,484,348.42,8
2026-02-05,Google Ads,PMax - Skincare Prospecting,N/A,SKU005,53.88,4279,237,190.99,5
2026-02-06,Google Ads,PMax - Skincare Prospecting,N/A,SKU009,79.45,6998,294,203.38,5
2026-02-07,Google Ads,PMax - Skincare Prospecting,N/A,SKU002,68.55,5178,202,188.42,4
2026-02-08,Google Ads,PMax - Skincare Prospecting,N/A,SKU002,15.81,1495,72,49.61,1
2026-02-09,Google Ads,PMax - Skincare Prospecting,N/A,SKU004,30.04,2490,120,74.25,2
2026-02-10,Google Ads,PMax - Skincare Prospecting,N/A,SKU003,36.39,3927,173,86.58,2
2026-02-11,Google Ads,PMax - Skincare Prospecting,N/A,SKU004,77.2,6149,223,184.61,4
2026-02-12,Google Ads,PMax - Skincare Prospecting,N/A,SKU006,51.29,3831,214,173.46,4
2026-02-13,Google Ads,PMax - Skincare Prospecting,N/A,SKU006,86.31,8416,335,250.98,6
2026-02-14,Google Ads,PMax - Skincare Prospecting,N/A,SKU003,55.12,3911,118,188.21,4
2026-02-15,Google Ads,PMax - Skincare Prospecting,N/A,SKU007,75.3,6079,315,228.44,5
2026-02-16,Google Ads,PMax - Skincare Prospecting,N/A,SKU002,12.32,1223,66,39.26,1
2026-02-17,Google Ads,PMax - Skincare Prospecting,N/A,SKU009,58.96,4988,158,208.11,5
2026-02-18,Google Ads,PMax - Skincare Prospecting,N/A,SKU001,39.65,2525,67,132.36,3
2026-02-19,Google Ads,PMax - Skincare Prospecting,N/A,SKU001,219.48,13823,550,538.92,13
2026-02-20,Google Ads,PMax - Skincare Prospecting,N/A,SKU003,69.29,7140,373,143.23,3
2026-02-21,Google Ads,PMax - Skincare Prospecting,N/A,SKU006,36.3,2604,97,74.76,2
2026-02-22,Google Ads,PMax - Skincare Prospecting,N/A,SKU012,86.17,6405,307,193.75,5
2026-02-23,Google Ads,PMax - Skincare Prospecting,N/A,SKU008,20.3,1831,88,56.36,1
2026-02-24,Google Ads,PMax - Skincare Prospecting,N/A,SKU001,59.46,6400,251,127.45,3
2026-02-25,Google Ads,PMax - Skincare Prospecting,N/A,SKU006,19.66,1385,56,55.68,1
2026-02-26,Google Ads,PMax - Skincare Prospecting,N/A,SKU003,10.19,775,46,9.69,0
2026-02-27,Google Ads,PMax - Skincare Prospecting,N/A,SKU005,67.06,5913,290,177.99,4
2026-02-28,Google Ads,PMax - Skincare Prospecting,N/A,SKU008,30.91,1995,77,115.07,3
2026-03-01,Google Ads,PMax - Skincare Prospecting,N/A,SKU003,67.41,5720,191,175.81,4
2026-03-02,Google Ads,PMax - Skincare Prospecting,N/A,SKU004,54.75,4186,179,117.55,3
2026-03-03,Google Ads,PMax - Skincare Prospecting,N/A,SKU009,100.15,7325,246,331.3,8
2026-03-04,Google Ads,PMax - Skincare Prospecting,N/A,SKU011,80.67,8891,413,218.82,5
2026-03-05,Google Ads,PMax - Skincare Prospecting,N/A,SKU004,66.73,5504,251,227.77,5
2026-03-06,Google Ads,PMax - Skincare Prospecting,N/A,SKU001,11.89,1191,39,9.13,0
2026-03-07,Google Ads,PMax - Skincare Prospecting,N/A,SKU007,134.92,8836,230,429.82,10
2026-03-08,Google Ads,PMax - Skincare Prospecting,N/A,SKU010,67.51,4771,192,223.29,5
2026-03-09,Google Ads,PMax - Skincare Prospecting,N/A,SKU003,107.93,7505,444,239.57,6
2026-03-10,Google Ads,PMax - Skincare Prospecting,N/A,SKU003,21.98,1973,89,70.06,2
2026-03-11,Google Ads,PMax - Skincare Prospecting,N/A,SKU003,44.75,2877,154,122.75,3
2026-03-12,Google Ads,PMax - Skincare Prospecting,N/A,SKU002,108.05,7068,281,238.2,6
2026-03-13,Google Ads,PMax - Skincare Prospecting,N/A,SKU001,23.11,1711,65,50.83,1
2026-03-14,Google Ads,PMax - Skincare Prospecting,N/A,SKU008,77.38,6495,382,269.16,6
2026-03-15,Google Ads,PMax - Skincare Prospecting,N/A,SKU002,26.7,2581,75,63.94,2
2026-03-16,Google Ads,PMax - Skincare Prospecting,N/A,SKU001,25.28,1807,68,54.88,1
2026-03-17,Google Ads,PMax - Skincare Prospecting,N/A,SKU008,15.46,1301,72,33.77,1
2026-03-18,Google Ads,PMax - Skincare Prospecting,N/A,SKU003,114.95,8599,408,260.27,6
2026-03-19,Google Ads,PMax - Skincare Prospecting,N/A,SKU001,40.32,2849,151,127.93,3
2026-03-20,Google Ads,PMax - Skincare Prospecting,N/A,SKU003,120.88,9365,488,288.52,7
2026-03-21,Google Ads,PMax - Skincare Prospecting,N/A,SKU005,17.62,1633,67,46.18,1
2026-03-22,Google Ads,PMax - Skincare Prospecting,N/A,SKU009,25.2,2444,83,68.33,2
2026-03-23,Google Ads,PMax - Skincare Prospecting,N/A,SKU005,48.53,3222,128,161.42,4
2026-03-24,Google Ads,PMax - Skincare Prospecting,N/A,SKU007,62.74,4330,190,219.98,5
2026-03-25,Google Ads,PMax - Skincare Prospecting,N/A,SKU001,40.64,4215,247,112.2,3
2026-03-26,Google Ads,PMax - Skincare Prospecting,N/A,SKU003,11.09,774,37,9.52,0
2026-03-27,Google Ads,PMax - Skincare Prospecting,N/A,SKU004,34.67,2454,77,99.66,2
2026-03-28,Google Ads,PMax - Skincare Prospecting,N/A,SKU001,21.0,1633,70,48.48,1
2026-03-29,Google Ads,PMax - Skincare Prospecting,N/A,SKU010,136.03,13100,740,483.04,12
2026-03-30,Google Ads,PMax - Skincare Prospecting,N/A,SKU008,107.63,11458,662,353.45,8
2026-03-31,Google Ads,PMax - Skincare Prospecting,N/A,SKU003,29.87,2702,149,101.4,2
2026-04-01,Google Ads,PMax - Skincare Prospecting,N/A,SKU005,152.76,13069,610,538.76,13
2026-04-02,Google Ads,PMax - Skincare Prospecting,N/A,SKU004,108.42,10516,411,261.34,6
2026-04-03,Google Ads,PMax - Skincare Prospecting,N/A,SKU006,9.79,699,37,31.88,1
2026-04-04,Google Ads,PMax - Skincare Prospecting,N/A,SKU009,177.09,11109,511,419.8,10
2026-04-05,Google Ads,PMax - Skincare Prospecting,N/A,SKU007,11.24,788,36,11.16,0
2026-04-06,Google Ads,PMax - Skincare Prospecting,N/A,SKU004,78.59,5264,195,188.08,4
2026-04-07,Google Ads,PMax - Skincare Prospecting,N/A,SKU007,15.06,1355,74,51.15,1
2026-04-08,Google Ads,PMax - Skincare Prospecting,N/A,SKU005,57.17,3963,119,174.92,4
2026-04-09,Google Ads,PMax - Skincare Prospecting,N/A,SKU002,347.51,24976,735,897.34,21
2026-04-10,Google Ads,PMax - Skincare Prospecting,N/A,SKU003,84.19,5343,163,300.47,7
2026-04-11,Google Ads,PMax - Skincare Prospecting,N/A,SKU002,11.51,954,52,6.81,0
2026-04-12,Google Ads,PMax - Skincare Prospecting,N/A,SKU005,168.43,17247,557,392.77,9
2026-04-13,Google Ads,PMax - Skincare Prospecting,N/A,SKU006,8.44,781,25,5.41,0
2026-04-14,Google Ads,PMax - Skincare Prospecting,N/A,SKU008,41.63,3565,156,126.29,3
2026-04-15,Google Ads,PMax - Skincare Prospecting,N/A,SKU001,73.58,6120,326,252.91,6
2026-04-16,Google Ads,PMax - Skincare Prospecting,N/A,SKU004,33.99,2322,101,132.68,3
2026-04-17,Google Ads,PMax - Skincare Prospecting,N/A,SKU008,54.01,4500,166,161.83,4
2026-04-18,Google Ads,PMax - Skincare Prospecting,N/A,SKU002,142.55,12798,513,379.68,9
2026-04-19,Google Ads,PMax - Skincare Prospecting,N/A,SKU005,57.68,4549,138,146.6,3
2026-04-20,Google Ads,PMax - Skincare Prospecting,N/A,SKU002,94.46,8458,468,247.16,6
2026-04-21,Google Ads,PMax - Skincare Prospecting,N/A,SKU009,33.07,2614,71,92.21,2
2026-04-22,Google Ads,PMax - Skincare Prospecting,N/A,SKU008,28.69,2363,141,99.89,2
2026-04-23,Google Ads,PMax - Skincare Prospecting,N/A,SKU004,17.09,1843,78,47.09,1
2026-04-24,Google Ads,PMax - Skincare Prospecting,N/A,SKU007,17.15,1901,54,54.41,1
2026-04-25,Google Ads,PMax - Skincare Prospecting,N/A,SKU011,19.18,1455,72,71.08,2
2026-04-26,Google Ads,PMax - Skincare Prospecting,N/A,SKU007,40.68,2846,105,121.19,3
2026-04-27,Google Ads,PMax - Skincare Prospecting,N/A,SKU005,59.83,6079,334,182.07,4
2026-04-28,Google Ads,PMax - Skincare Prospecting,N/A,SKU005,9.14,645,28,2.75,0
2026-04-29,Google Ads,PMax - Skincare Prospecting,N/A,SKU005,78.01,5334,200,220.34,5
2026-04-30,Google Ads,PMax - Skincare Prospecting,N/A,SKU010,43.11,3932,185,115.01,3
2026-05-01,Google Ads,PMax - Skincare Prospecting,N/A,SKU011,88.76,5899,209,302.6,7
2026-05-02,Google Ads,PMax - Skincare Prospecting,N/A,SKU008,105.53,8080,398,283.74,7
2026-05-03,Google Ads,PMax - Skincare Prospecting,N/A,SKU008,20.94,1410,61,45.56,1
2026-05-04,Google Ads,PMax - Skincare Prospecting,N/A,SKU001,62.7,5009,146,155.23,4
2026-05-05,Google Ads,PMax - Skincare Prospecting,N/A,SKU001,244.36,17685,797,618.24,15
2026-05-06,Google Ads,PMax - Skincare Prospecting,N/A,SKU003,113.61,11879,600,281.68,7
2026-05-07,Google Ads,PMax - Skincare Prospecting,N/A,SKU003,68.96,7021,384,195.85,5
2026-05-08,Google Ads,PMax - Skincare Prospecting,N/A,SKU003,65.56,5986,167,214.79,5
2026-05-09,Google Ads,PMax - Skincare Prospecting,N/A,SKU003,41.17,4439,128,131.0,3
2026-05-10,Google Ads,PMax - Skincare Prospecting,N/A,SKU003,84.33,7969,262,281.96,7
2026-05-11,Google Ads,PMax - Skincare Prospecting,N/A,SKU006,27.6,2962,128,73.29,2
2026-05-12,Google Ads,PMax - Skincare Prospecting,N/A,SKU004,63.02,4888,176,150.76,4
2026-05-13,Google Ads,PMax - Skincare Prospecting,N/A,SKU006,21.73,2405,64,65.01,2
2026-05-14,Google Ads,PMax - Skincare Prospecting,N/A,SKU007,14.44,1579,69,34.29,1
2026-05-15,Google Ads,PMax - Skincare Prospecting,N/A,SKU002,56.46,4520,194,140.7,3
2026-05-16,Google Ads,PMax - Skincare Prospecting,N/A,SKU006,8.98,575,20,5.42,0
2026-05-17,Google Ads,PMax - Skincare Prospecting,N/A,SKU007,88.09,8676,261,291.38,7
2026-05-18,Google Ads,PMax - Skincare Prospecting,N/A,SKU002,13.07,1058,55,35.57,1
2026-05-19,Google Ads,PMax - Skincare Prospecting,N/A,SKU001,12.64,846,24,33.3,1
2026-05-20,Google Ads,PMax - Skincare Prospecting,N/A,SKU001,68.06,7225,276,169.37,4
2026-05-21,Google Ads,PMax - Skincare Prospecting,N/A,SKU009,225.19,19769,571,511.42,12
2026-05-22,Google Ads,PMax - Skincare Prospecting,N/A,SKU005,13.46,914,25,13.27,0
2026-05-23,Google Ads,PMax - Skincare Prospecting,N/A,SKU005,83.2,5479,244,273.68,7
2026-05-24,Google Ads,PMax - Skincare Prospecting,N/A,SKU009,16.26,1044,48,62.07,1
2026-05-25,Google Ads,PMax - Skincare Prospecting,N/A,SKU008,9.73,808,32,3.91,0
2026-05-26,Google Ads,PMax - Skincare Prospecting,N/A,SKU004,167.92,14213,497,504.15,12
2026-05-27,Google Ads,PMax - Skincare Prospecting,N/A,SKU005,125.7,10274,344,305.01,7
2026-05-28,Google Ads,PMax - Skincare Prospecting,N/A,SKU003,50.88,3467,190,105.5,3
2026-05-29,Google Ads,PMax - Skincare Prospecting,N/A,SKU001,9.98,822,20,5.55,0
2026-05-30,Google Ads,PMax - Skincare Prospecting,N/A,SKU011,23.81,2366,70,65.98,2
2026-05-31,Google Ads,PMax - Skincare Prospecting,N/A,SKU004,85.06,7988,341,302.13,7
2026-06-01,Google Ads,PMax - Skincare Prospecting,N/A,SKU002,14.9,970,27,49.11,1
2026-06-02,Google Ads,PMax - Skincare Prospecting,N/A,SKU010,16.21,1645,50,58.28,1
2026-06-03,Google Ads,PMax - Skincare Prospecting,N/A,SKU003,22.88,1738,45,66.46,2
2026-06-04,Google Ads,PMax - Skincare Prospecting,N/A,SKU008,23.46,2571,115,66.05,2
2026-06-05,Google Ads,PMax - Skincare Prospecting,N/A,SKU006,69.0,4344,120,174.59,4
2026-06-06,Google Ads,PMax - Skincare Prospecting,N/A,SKU011,103.83,8973,285,337.6,8
2026-06-07,Google Ads,PMax - Skincare Prospecting,N/A,SKU005,125.03,12951,771,377.34,9
2026-06-08,Google Ads,PMax - Skincare Prospecting,N/A,SKU005,104.92,9341,529,233.61,6
2026-06-09,Google Ads,PMax - Skincare Prospecting,N/A,SKU005,16.47,1055,50,41.23,1
2026-06-10,Google Ads,PMax - Skincare Prospecting,N/A,SKU008,70.93,5469,191,239.53,6
2026-06-11,Google Ads,PMax - Skincare Prospecting,N/A,SKU011,24.83,2083,112,79.08,2
2026-06-12,Google Ads,PMax - Skincare Prospecting,N/A,SKU007,40.51,4458,255,92.43,2
2026-06-13,Google Ads,PMax - Skincare Prospecting,N/A,SKU008,94.42,9116,307,297.24,7
2026-06-14,Google Ads,PMax - Skincare Prospecting,N/A,SKU007,27.08,2796,78,66.37,2
2026-06-15,Google Ads,PMax - Skincare Prospecting,N/A,SKU007,11.98,964,53,11.24,0
2026-06-16,Google Ads,PMax - Skincare Prospecting,N/A,SKU001,14.01,906,54,12.77,0
2026-06-17,Google Ads,PMax - Skincare Prospecting,N/A,SKU006,38.78,3003,127,104.4,2
2026-06-18,Google Ads,PMax - Skincare Prospecting,N/A,SKU002,35.97,2617,80,77.63,2
2026-06-19,Google Ads,PMax - Skincare Prospecting,N/A,SKU005,46.53,4971,165,117.52,3
2026-06-20,Google Ads,PMax - Skincare Prospecting,N/A,SKU011,31.13,2096,60,88.98,2
2026-06-21,Google Ads,PMax - Skincare Prospecting,N/A,SKU005,74.37,6292,264,207.24,5
2026-06-22,Google Ads,PMax - Skincare Prospecting,N/A,SKU001,76.58,6030,201,279.05,7
2026-06-23,Google Ads,PMax - Skincare Prospecting,N/A,SKU008,90.61,6311,198,243.55,6
2026-06-24,Google Ads,PMax - Skincare Prospecting,N/A,SKU008,58.83,4404,142,182.96,4
2026-06-25,Google Ads,PMax - Skincare Prospecting,N/A,SKU001,9.64,668,26,4.41,0
