customer_id,first_order_date,acquisition_channel,acquisition_campaign,region,device
CUST003159,2026-01-01,Google Ads,Search - Nonbrand Skincare,Midwest,Desktop
CUST003160,2026-01-01,Meta Ads,Prospecting - Broad,South,Desktop
CUST003161,2026-01-01,Organic Search,(organic),Northeast,Desktop
CUST003162,2026-01-01,Organic Social,(organic social),South,Mobile
CUST003163,2026-01-01,Google Ads,Search - Nonbrand Skincare,Midwest,Desktop
CUST003164,2026-01-01,Organic Search,(organic),West,Mobile
CUST003165,2026-01-01,Meta Ads,Retargeting - Cart Abandon,Northeast,Mobile
CUST003166,2026-01-01,Meta Ads,Prospecting - Broad,Midwest,Mobile
CUST003167,2026-01-02,Organic Social,(organic social),Northeast,Mobile
CUST003168,2026-01-02,Direct,(direct),South,Desktop
CUST003169,2026-01-02,Organic Social,(organic social),West,Tablet
CUST003170,2026-01-02,Meta Ads,Prospecting - Broad,West,Mobile
CUST003171,2026-01-02,Direct,(direct),West,Desktop
CUST003172,2026-01-02,Organic Search,(organic),Northeast,Mobile
CUST003173,2026-01-02,Meta Ads,Prospecting - Lookalike 1%,West,Desktop
CUST003174,2026-01-02,Google Ads,PMax - Skincare Prospecting,South,Mobile
CUST003175,2026-01-02,Organic Search,(organic),South,Desktop
CUST003176,2026-01-02,Google Ads,Search - Brand,Northeast,Mobile
CUST003177,2026-01-02,Google Ads,Search - Nonbrand Skincare,South,Desktop
CUST003178,2026-01-02,Organic Search,(organic),Midwest,Desktop
CUST003179,2026-01-02,Organic Social,(organic social),West,Mobile
CUST003180,2026-01-02,Meta Ads,Prospecting - Lookalike 1%,Northeast,Mobile
CUST003181,2026-01-02,Unattributed,(not set),West,Mobile
CUST003182,2026-01-02,Google Ads,Search - Brand,West,Mobile
CUST003183,2026-01-02,Meta Ads,Retargeting - Engaged 30d,Northeast,Mobile
CUST003184,2026-01-03,Google Ads,Search - Brand,West,Mobile
CUST003185,2026-01-03,Meta Ads,Prospecting - Broad,West,Mobile
CUST003186,2026-01-03,Organic Social,(organic social),West,Mobile
CUST003187,2026-01-03,Direct,(direct),South,Desktop
CUST003188,2026-01-03,Unattributed,(not set),West,Desktop
CUST003189,2026-01-03,Meta Ads,Retargeting - Engaged 30d,Midwest,Desktop
CUST003190,2026-01-03,Google Ads,Shopping - Bestsellers,Northeast,Mobile
CUST003191,2026-01-03,Meta Ads,Retargeting - Engaged 30d,West,Tablet
CUST003192,2026-01-03,Organic Search,(organic),South,Mobile
CUST003193,2026-01-03,Direct,(direct),Northeast,Mobile
CUST003194,2026-01-03,Organic Search,(organic),Midwest,Desktop
CUST003195,2026-01-03,Meta Ads,Retargeting - Engaged 30d,Northeast,Mobile
CUST003196,2026-01-03,Meta Ads,Prospecting - Lookalike 1%,Midwest,Desktop
CUST003197,2026-01-03,Organic Social,(organic social),Midwest,Mobile
CUST003198,2026-01-03,Organic Search,(organic),South,Mobile
CUST003199,2026-01-03,Google Ads,Search - Nonbrand Skincare,Northeast,Desktop
CUST003200,2026-01-03,Google Ads,Search - Nonbrand Skincare,Northeast,Desktop
CUST003201,2026-01-04,Meta Ads,Retargeting - Engaged 30d,Midwest,Mobile
CUST003202,2026-01-04,Organic Social,(organic social),West,Mobile
CUST003203,2026-01-04,Meta Ads,Retargeting - Cart Abandon,Midwest,Mobile
CUST003204,2026-01-04,Meta Ads,Retargeting - Cart Abandon,South,Mobile
CUST003205,2026-01-04,Direct,(direct),Midwest,Mobile
CUST003206,2026-01-04,Google Ads,PMax - Skincare Prospecting,Northeast,Desktop
CUST003207,2026-01-04,Direct,(direct),South,Mobile
CUST003208,2026-01-04,Email/SMS,Campaign - Monthly Newsletter,Midwest,Mobile
CUST003209,2026-01-04,Meta Ads,Retargeting - Cart Abandon,Midwest,Mobile
CUST003210,2026-01-04,Unattributed,(not set),Northeast,Mobile
CUST003211,2026-01-04,Google Ads,PMax - Skincare Prospecting,South,Desktop
CUST003212,2026-01-04,Email/SMS,Campaign - Monthly Newsletter,West,Mobile
CUST003213,2026-01-04,Organic Search,(organic),West,Desktop
CUST003214,2026-01-04,Google Ads,Shopping - Bestsellers,West,Mobile
CUST003215,2026-01-04,Meta Ads,Prospecting - Lookalike 1%,Northeast,Desktop
CUST003216,2026-01-04,Organic Search,(organic),South,Mobile
CUST003217,2026-01-04,Organic Search,(organic),West,Desktop
CUST003218,2026-01-04,Meta Ads,Retargeting - Engaged 30d,Northeast,Mobile
CUST003219,2026-01-05,Meta Ads,Prospecting - Lookalike 1%,West,Tablet
CUST003220,2026-01-05,Google Ads,Shopping - Bestsellers,West,Mobile
CUST003221,2026-01-05,Google Ads,Search - Nonbrand Skincare,South,Desktop
CUST003222,2026-01-05,Organic Search,(organic),Midwest,Mobile
CUST003223,2026-01-05,Google Ads,Shopping - Bestsellers,Midwest,Mobile
CUST003224,2026-01-05,Meta Ads,Prospecting - Broad,Northeast,Desktop
CUST003225,2026-01-05,Google Ads,Search - Nonbrand Skincare,West,Desktop
CUST003226,2026-01-05,Meta Ads,Prospecting - Lookalike 1%,South,Desktop
CUST003227,2026-01-05,Google Ads,Shopping - Bestsellers,South,Mobile
CUST003228,2026-01-05,Organic Search,(organic),South,Mobile
CUST003229,2026-01-05,Organic Search,(organic),South,Mobile
CUST003230,2026-01-05,Email/SMS,Flow - Welcome Series,South,Mobile
CUST003231,2026-01-05,Google Ads,PMax - Skincare Prospecting,West,Mobile
CUST003232,2026-01-06,Google Ads,PMax - Skincare Prospecting,South,Mobile
CUST003233,2026-01-06,Meta Ads,Retargeting - Engaged 30d,West,Mobile
CUST003234,2026-01-06,Organic Search,(organic),West,Mobile
CUST003235,2026-01-06,Organic Social,(organic social),South,Mobile
CUST003236,2026-01-06,Email/SMS,Flow - Post Purchase Winback,South,Mobile
CUST003237,2026-01-06,Google Ads,Search - Brand,South,Desktop
CUST003238,2026-01-06,Meta Ads,Retargeting - Cart Abandon,Midwest,Desktop
CUST003239,2026-01-06,Google Ads,Search - Brand,South,Mobile
CUST003240,2026-01-06,Meta Ads,Prospecting - Lookalike 1%,West,Desktop
CUST003241,2026-01-06,Meta Ads,Prospecting - Broad,Northeast,Desktop
CUST003242,2026-01-06,Meta Ads,Prospecting - Lookalike 1%,West,Mobile
CUST003243,2026-01-06,Meta Ads,Prospecting - Lookalike 1%,Midwest,Mobile
CUST003244,2026-01-06,Organic Search,(organic),South,Desktop
CUST003245,2026-01-06,Organic Social,(organic social),West,Desktop
CUST003246,2026-01-06,Meta Ads,Retargeting - Engaged 30d,Midwest,Mobile
CUST003247,2026-01-06,Google Ads,Search - Brand,South,Desktop
CUST003248,2026-01-07,Organic Social,(organic social),Midwest,Desktop
CUST003249,2026-01-07,Meta Ads,Retargeting - Cart Abandon,South,Tablet
CUST003250,2026-01-07,Google Ads,PMax - Skincare Prospecting,South,Mobile
CUST003251,2026-01-07,Meta Ads,Prospecting - Lookalike 1%,Midwest,Desktop
CUST003252,2026-01-07,Unattributed,(not set),Midwest,Tablet
CUST003253,2026-01-07,Organic Search,(organic),Northeast,Desktop
CUST003254,2026-01-07,Meta Ads,Prospecting - Lookalike 1%,South,Mobile
CUST003255,2026-01-07,Organic Search,(organic),West,Desktop
CUST003256,2026-01-07,Meta Ads,Retargeting - Engaged 30d,Midwest,Mobile
CUST003257,2026-01-07,Direct,(direct),Northeast,Desktop
CUST003258,2026-01-07,Direct,(direct),Northeast,Mobile
CUST003259,2026-01-07,Organic Search,(organic),West,Desktop
CUST003260,2026-01-07,Organic Social,(organic social),Northeast,Mobile
CUST003261,2026-01-07,Google Ads,Shopping - Bestsellers,West,Mobile
CUST003262,2026-01-07,Meta Ads,Retargeting - Engaged 30d,West,Desktop
CUST003263,2026-01-08,Organic Search,(organic),South,Mobile
CUST003264,2026-01-08,Organic Search,(organic),Midwest,Mobile
CUST003265,2026-01-08,Google Ads,PMax - Skincare Prospecting,Northeast,Mobile
CUST003266,2026-01-08,Meta Ads,Retargeting - Engaged 30d,Midwest,Mobile
CUST003267,2026-01-08,Google Ads,Search - Brand,South,Mobile
CUST003268,2026-01-08,Google Ads,PMax - Skincare Prospecting,Northeast,Mobile
CUST003269,2026-01-08,Organic Social,(organic social),Midwest,Mobile
CUST003270,2026-01-08,Direct,(direct),Midwest,Mobile
CUST003271,2026-01-08,Google Ads,Search - Nonbrand Skincare,South,Desktop
CUST003272,2026-01-08,Meta Ads,Retargeting - Cart Abandon,Midwest,Desktop
CUST003273,2026-01-08,Direct,(direct),Northeast,Mobile
CUST003274,2026-01-08,Meta Ads,Retargeting - Engaged 30d,South,Mobile
CUST003275,2026-01-08,Organic Search,(organic),South,Mobile
CUST003276,2026-01-08,Meta Ads,Prospecting - Lookalike 1%,South,Desktop
CUST003277,2026-01-08,Google Ads,Search - Nonbrand Skincare,Northeast,Desktop
CUST003278,2026-01-08,Direct,(direct),Midwest,Mobile
CUST003279,2026-01-08,Meta Ads,Retargeting - Engaged 30d,South,Desktop
CUST003280,2026-01-08,Organic Social,(organic social),Midwest,Mobile
CUST003281,2026-01-08,Google Ads,Shopping - Bestsellers,South,Desktop
CUST003282,2026-01-08,Google Ads,Shopping - Bestsellers,Midwest,Mobile
CUST003283,2026-01-08,Google Ads,Search - Nonbrand Skincare,South,Mobile
CUST003284,2026-01-08,Meta Ads,Retargeting - Cart Abandon,West,Desktop
CUST003285,2026-01-08,Meta Ads,Prospecting - Broad,South,Desktop
CUST003286,2026-01-09,Google Ads,PMax - Skincare Prospecting,South,Desktop
CUST003287,2026-01-09,Meta Ads,Prospecting - Broad,South,Desktop
CUST003288,2026-01-09,Google Ads,Shopping - Bestsellers,Midwest,Mobile
CUST003289,2026-01-09,Google Ads,Shopping - Bestsellers,West,Mobile
CUST003290,2026-01-09,Google Ads,Shopping - Bestsellers,South,Mobile
CUST003291,2026-01-09,Organic Social,(organic social),Midwest,Mobile
CUST003292,2026-01-09,Meta Ads,Retargeting - Engaged 30d,Midwest,Desktop
CUST003293,2026-01-09,Meta Ads,Retargeting - Cart Abandon,Northeast,Desktop
CUST003294,2026-01-09,Organic Search,(organic),Northeast,Desktop
CUST003295,2026-01-09,Organic Search,(organic),West,Mobile
CUST003296,2026-01-09,Direct,(direct),Northeast,Mobile
CUST003297,2026-01-09,Organic Social,(organic social),Midwest,Desktop
CUST003298,2026-01-09,Organic Social,(organic social),Northeast,Mobile
CUST003299,2026-01-09,Direct,(direct),West,Desktop
CUST003300,2026-01-09,Google Ads,Search - Brand,South,Desktop
CUST003301,2026-01-09,Meta Ads,Prospecting - Lookalike 1%,West,Mobile
CUST003302,2026-01-09,Google Ads,Search - Brand,West,Mobile
CUST003303,2026-01-09,Google Ads,Shopping - Bestsellers,South,Tablet
CUST003304,2026-01-09,Meta Ads,Prospecting - Lookalike 1%,South,Desktop
CUST003305,2026-01-09,Meta Ads,Prospecting - Lookalike 1%,South,Mobile
CUST003306,2026-01-09,Google Ads,Search - Brand,South,Mobile
CUST003307,2026-01-10,Organic Social,(organic social),Midwest,Desktop
CUST003308,2026-01-10,Google Ads,PMax - Skincare Prospecting,Midwest,Mobile
CUST003309,2026-01-10,Organic Search,(organic),West,Mobile
CUST003310,2026-01-10,Meta Ads,Prospecting - Broad,Northeast,Mobile
CUST003311,2026-01-10,Organic Search,(organic),Northeast,Desktop
CUST003312,2026-01-10,Google Ads,PMax - Skincare Prospecting,South,Mobile
CUST003313,2026-01-10,Google Ads,PMax - Skincare Prospecting,West,Mobile
CUST003314,2026-01-10,Google Ads,Search - Nonbrand Skincare,West,Desktop
CUST003315,2026-01-10,Meta Ads,Prospecting - Broad,South,Mobile
CUST003316,2026-01-10,Meta Ads,Prospecting - Broad,Midwest,Mobile
CUST003317,2026-01-10,Google Ads,Search - Nonbrand Skincare,West,Mobile
CUST003318,2026-01-10,Direct,(direct),Midwest,Desktop
CUST003319,2026-01-10,Organic Search,(organic),South,Desktop
CUST003320,2026-01-10,Google Ads,PMax - Skincare Prospecting,West,Mobile
CUST003321,2026-01-10,Direct,(direct),Midwest,Mobile
CUST003322,2026-01-10,Organic Search,(organic),Midwest,Mobile
CUST003323,2026-01-10,Meta Ads,Prospecting - Broad,Northeast,Mobile
CUST003324,2026-01-10,Organic Social,(organic social),West,Mobile
CUST003325,2026-01-10,Meta Ads,Prospecting - Lookalike 1%,West,Mobile
CUST003326,2026-01-10,Email/SMS,Flow - Post Purchase Winback,South,Mobile
CUST003327,2026-01-10,Google Ads,PMax - Skincare Prospecting,West,Mobile
CUST003328,2026-01-10,Direct,(direct),Midwest,Mobile
CUST003329,2026-01-10,Meta Ads,Prospecting - Broad,West,Mobile
CUST003330,2026-01-10,Meta Ads,Prospecting - Broad,Northeast,Mobile
CUST003331,2026-01-10,Organic Search,(organic),West,Desktop
CUST003332,2026-01-10,Meta Ads,Prospecting - Lookalike 1%,West,Mobile
CUST003333,2026-01-10,Direct,(direct),Midwest,Mobile
CUST003334,2026-01-10,Meta Ads,Retargeting - Cart Abandon,West,Mobile
CUST003335,2026-01-10,Google Ads,Search - Nonbrand Skincare,West,Mobile
CUST003336,2026-01-11,Organic Search,(organic),South,Desktop
CUST003337,2026-01-11,Meta Ads,Prospecting - Broad,West,Mobile
CUST003338,2026-01-11,Meta Ads,Retargeting - Engaged 30d,Midwest,Mobile
CUST003339,2026-01-11,Meta Ads,Prospecting - Lookalike 1%,Northeast,Mobile
CUST003340,2026-01-11,Google Ads,Search - Nonbrand Skincare,South,Mobile
CUST003341,2026-01-11,Google Ads,Shopping - Bestsellers,Northeast,Desktop
CUST003342,2026-01-11,Google Ads,Shopping - Bestsellers,South,Mobile
CUST003343,2026-01-11,Organic Search,(organic),Northeast,Tablet
CUST003344,2026-01-11,Direct,(direct),West,Desktop
CUST003345,2026-01-11,Organic Search,(organic),Northeast,Mobile
CUST003346,2026-01-11,Google Ads,Search - Nonbrand Skincare,West,Mobile
CUST003347,2026-01-11,Meta Ads,Prospecting - Broad,West,Mobile
CUST003348,2026-01-11,Meta Ads,Retargeting - Engaged 30d,South,Desktop
CUST003349,2026-01-11,Meta Ads,Retargeting - Engaged 30d,Midwest,Mobile
CUST003350,2026-01-11,Meta Ads,Retargeting - Cart Abandon,Midwest,Mobile
CUST003351,2026-01-11,Direct,(direct),Midwest,Mobile
CUST003352,2026-01-11,Google Ads,Shopping - Bestsellers,Northeast,Desktop
CUST003353,2026-01-11,Google Ads,PMax - Skincare Prospecting,West,Mobile
CUST003354,2026-01-11,Google Ads,PMax - Skincare Prospecting,West,Desktop
CUST003355,2026-01-11,Direct,(direct),Northeast,Desktop
CUST003356,2026-01-11,Organic Search,(organic),Northeast,Mobile
CUST003357,2026-01-12,Google Ads,Search - Nonbrand Skincare,Midwest,Mobile
CUST003358,2026-01-12,Google Ads,Search - Brand,Midwest,Desktop
CUST003359,2026-01-12,Organic Social,(organic social),West,Desktop
CUST003360,2026-01-12,Meta Ads,Retargeting - Engaged 30d,Midwest,Mobile
CUST003361,2026-01-12,Organic Social,(organic social),Midwest,Desktop
CUST003362,2026-01-12,Direct,(direct),West,Desktop
CUST003363,2026-01-12,Google Ads,Shopping - Bestsellers,Northeast,Desktop
CUST003364,2026-01-12,Google Ads,PMax - Skincare Prospecting,Midwest,Mobile
CUST003365,2026-01-12,Organic Social,(organic social),Midwest,Mobile
CUST003366,2026-01-12,Meta Ads,Prospecting - Lookalike 1%,Midwest,Desktop
CUST003367,2026-01-12,Google Ads,PMax - Skincare Prospecting,South,Desktop
CUST003368,2026-01-12,Meta Ads,Prospecting - Broad,Northeast,Mobile
CUST003369,2026-01-12,Google Ads,Search - Brand,South,Mobile
CUST003370,2026-01-12,Direct,(direct),Midwest,Mobile
CUST003371,2026-01-12,Meta Ads,Retargeting - Engaged 30d,Northeast,Mobile
CUST003372,2026-01-12,Google Ads,Search - Nonbrand Skincare,West,Desktop
CUST003373,2026-01-12,Google Ads,PMax - Skincare Prospecting,South,Tablet
CUST003374,2026-01-12,Unattributed,(not set),South,Desktop
CUST003375,2026-01-12,Google Ads,Shopping - Bestsellers,Midwest,Mobile
CUST003376,2026-01-13,Organic Search,(organic),Northeast,Mobile
CUST003377,2026-01-13,Organic Search,(organic),South,Mobile
CUST003378,2026-01-13,Meta Ads,Prospecting - Broad,Northeast,Tablet
CUST003379,2026-01-13,Meta Ads,Retargeting - Cart Abandon,Midwest,Mobile
CUST003380,2026-01-13,Meta Ads,Retargeting - Engaged 30d,South,Mobile
CUST003381,2026-01-13,Meta Ads,Prospecting - Lookalike 1%,South,Mobile
CUST003382,2026-01-13,Unattributed,(not set),South,Mobile
CUST003383,2026-01-13,Meta Ads,Prospecting - Lookalike 1%,Midwest,Mobile
CUST003384,2026-01-13,Organic Search,(organic),South,Mobile
CUST003385,2026-01-13,Google Ads,Search - Nonbrand Skincare,West,Desktop
CUST003386,2026-01-13,Organic Search,(organic),South,Mobile
CUST003387,2026-01-13,Google Ads,PMax - Skincare Prospecting,South,Mobile
CUST003388,2026-01-13,Organic Search,(organic),South,Mobile
CUST003389,2026-01-13,Organic Search,(organic),South,Tablet
CUST003390,2026-01-13,Google Ads,Search - Nonbrand Skincare,Midwest,Mobile
CUST003391,2026-01-13,Meta Ads,Prospecting - Lookalike 1%,Northeast,Mobile
CUST003392,2026-01-13,Meta Ads,Prospecting - Broad,South,Desktop
CUST003393,2026-01-13,Organic Search,(organic),Midwest,Mobile
CUST003394,2026-01-13,Google Ads,Search - Brand,Midwest,Desktop
CUST003395,2026-01-13,Google Ads,Shopping - Bestsellers,West,Desktop
CUST003396,2026-01-14,Direct,(direct),West,Mobile
CUST003397,2026-01-14,Organic Search,(organic),South,Desktop
CUST003398,2026-01-14,Meta Ads,Retargeting - Cart Abandon,South,Mobile
CUST003399,2026-01-14,Meta Ads,Prospecting - Lookalike 1%,South,Desktop
CUST003400,2026-01-14,Direct,(direct),Midwest,Mobile
CUST003401,2026-01-14,Direct,(direct),South,Mobile
CUST003402,2026-01-14,Google Ads,Search - Nonbrand Skincare,West,Desktop
CUST003403,2026-01-14,Meta Ads,Retargeting - Engaged 30d,Northeast,Mobile
CUST003404,2026-01-14,Google Ads,PMax - Skincare Prospecting,South,Desktop
CUST003405,2026-01-14,Meta Ads,Prospecting - Lookalike 1%,South,Mobile
CUST003406,2026-01-14,Google Ads,Search - Nonbrand Skincare,South,Desktop
CUST003407,2026-01-14,Google Ads,Search - Brand,West,Mobile
CUST003408,2026-01-14,Meta Ads,Prospecting - Lookalike 1%,South,Mobile
CUST003409,2026-01-14,Meta Ads,Prospecting - Lookalike 1%,South,Mobile
CUST003410,2026-01-14,Unattributed,(not set),West,Desktop
CUST003411,2026-01-14,Organic Search,(organic),South,Mobile
CUST003412,2026-01-14,Meta Ads,Prospecting - Lookalike 1%,West,Mobile
CUST003413,2026-01-15,Meta Ads,Retargeting - Cart Abandon,South,Mobile
CUST003414,2026-01-15,Direct,(direct),Northeast,Desktop
CUST003415,2026-01-15,Meta Ads,Prospecting - Lookalike 1%,West,Mobile
CUST003416,2026-01-15,Organic Search,(organic),South,Mobile
CUST003417,2026-01-15,Google Ads,Search - Brand,South,Desktop
CUST003418,2026-01-15,Meta Ads,Retargeting - Engaged 30d,South,Mobile
CUST003419,2026-01-15,Google Ads,PMax - Skincare Prospecting,Northeast,Desktop
CUST003420,2026-01-15,Direct,(direct),Midwest,Mobile
CUST003421,2026-01-15,Meta Ads,Prospecting - Broad,West,Mobile
CUST003422,2026-01-15,Direct,(direct),Midwest,Mobile
CUST003423,2026-01-15,Organic Search,(organic),South,Desktop
CUST003424,2026-01-15,Meta Ads,Prospecting - Lookalike 1%,South,Mobile
CUST003425,2026-01-15,Meta Ads,Prospecting - Broad,Midwest,Mobile
CUST003426,2026-01-15,Meta Ads,Prospecting - Lookalike 1%,West,Mobile
CUST003427,2026-01-15,Organic Social,(organic social),South,Mobile
CUST003428,2026-01-15,Google Ads,PMax - Skincare Prospecting,West,Mobile
CUST003429,2026-01-15,Google Ads,Search - Brand,West,Mobile
CUST003430,2026-01-15,Google Ads,Search - Brand,Northeast,Desktop
CUST003431,2026-01-15,Meta Ads,Retargeting - Cart Abandon,West,Desktop
CUST003432,2026-01-15,Organic Search,(organic),South,Desktop
CUST003433,2026-01-15,Meta Ads,Retargeting - Engaged 30d,South,Mobile
CUST003434,2026-01-15,Email/SMS,Flow - Post Purchase Winback,Midwest,Desktop
CUST003435,2026-01-16,Google Ads,Shopping - Bestsellers,West,Tablet
CUST003436,2026-01-16,Google Ads,PMax - Skincare Prospecting,Northeast,Desktop
CUST003437,2026-01-16,Meta Ads,Prospecting - Broad,West,Mobile
CUST003438,2026-01-16,Organic Search,(organic),West,Mobile
CUST003439,2026-01-16,Meta Ads,Prospecting - Lookalike 1%,Midwest,Desktop
CUST003440,2026-01-16,Meta Ads,Retargeting - Engaged 30d,Northeast,Mobile
CUST003441,2026-01-16,Meta Ads,Retargeting - Cart Abandon,West,Desktop
CUST003442,2026-01-16,Organic Search,(organic),West,Desktop
CUST003443,2026-01-16,Meta Ads,Retargeting - Engaged 30d,Northeast,Mobile
CUST003444,2026-01-16,Google Ads,Shopping - Bestsellers,Northeast,Mobile
CUST003445,2026-01-16,Organic Search,(organic),South,Mobile
CUST003446,2026-01-16,Unattributed,(not set),South,Mobile
CUST003447,2026-01-16,Meta Ads,Prospecting - Lookalike 1%,Northeast,Mobile
CUST003448,2026-01-16,Meta Ads,Retargeting - Engaged 30d,South,Mobile
CUST003449,2026-01-16,Google Ads,Shopping - Bestsellers,South,Mobile
CUST003450,2026-01-16,Direct,(direct),West,Tablet
CUST003451,2026-01-16,Organic Search,(organic),West,Mobile
CUST003452,2026-01-16,Meta Ads,Retargeting - Cart Abandon,West,Mobile
CUST003453,2026-01-16,Google Ads,PMax - Skincare Prospecting,South,Desktop
