session_id,session_date,journey_id,customer_id,source,medium,campaign,utm_source,utm_medium,utm_campaign,device,landing_page,touch_position,touch_count,viewed_product,added_to_cart,began_checkout,is_purchase,transaction_id,revenue_ga4
SESS0021877,2026-07-01,ORD112550,CUST007649,Meta Ads,paid_social,Prospecting - Lookalike 1%,meta_ads,paid_social,Prospecting - Lookalike 1%,Desktop,/collections/skincare-sets,3,4,True,True,False,False,,
SESS0021878,2026-07-10,ORD112550,CUST007649,Organic Search,organic,(organic),,organic,,Desktop,/products/vitamin-c-serum,4,4,True,True,True,True,ORD112550,54.95
SESS0021879,2026-07-03,ORD112551,CUST003815,Organic Search,organic,(organic),,organic,,Desktop,/collections/bestsellers,1,3,True,False,False,False,,
SESS0021880,2026-06-29,ORD112551,CUST003815,Organic Social,social,(organic social),organic_social,social,(organic social),Desktop,/collections/all,2,3,True,False,True,False,,
SESS0021881,2026-07-10,ORD112551,CUST003815,Email/SMS,email,Campaign - Monthly Newsletter,email/sms,email,Campaign - Monthly Newsletter,Desktop,/collections/bestsellers,3,3,True,True,True,True,ORD112551,62.95
SESS0021882,2026-07-08,ORD112552,CUST007650,Organic Search,organic,(organic),,organic,,Mobile,/products/glow-ritual-bundle,1,2,True,True,False,False,,
SESS0021883,2026-07-10,ORD112552,CUST007650,Direct,(none),(direct),,(none),,Mobile,/products/retinol-renewal-serum,2,2,True,True,True,True,ORD112552,52.63
SESS0021884,2026-07-10,ORD112552,CUST007650,Direct,(none),(direct),,(none),,Mobile,/products/retinol-renewal-serum,2,2,True,True,True,True,ORD112552,52.63
SESS0021885,2026-07-10,ORD112553,CUST004145,Meta Ads,paid_social,Retargeting - Engaged 30d,meta_ads,paid_social,Retargeting - Engaged 30d,Desktop,/products/vitamin-c-serum,1,1,True,True,True,True,ORD112553,28.95
SESS0021886,2026-07-10,ORD112554,CUST007412,Direct,(none),(direct),,(none),,Desktop,/collections/bestsellers,1,1,True,True,True,True,ORD112554,580.0
SESS0021887,2026-07-10,ORD112555,CUST007651,Organic Search,organic,(organic),,organic,,Mobile,/products/vitamin-c-serum,1,1,True,True,True,True,ORD112555,41.25
SESS0021888,2026-07-11,ORD112556,CUST005095,Email/SMS,email,Campaign - Monthly Newsletter,email/sms,email,Campaign - Monthly Newsletter,Desktop,/products/retinol-renewal-serum,1,1,True,True,True,True,ORD112556,98.0
SESS0021889,2026-07-11,ORD112557,CUST007652,Meta Ads,paid_social,Prospecting - Broad,meta_ads,paid_social,Prospecting - Broad,Mobile,/pages/about,1,1,True,True,True,True,ORD112557,48.23
SESS0021890,2026-07-02,ORD112558,CUST003679,Direct,(none),(direct),,(none),,Tablet,/,1,3,True,True,False,False,,
SESS0021891,2026-07-01,ORD112558,CUST003679,Google Ads,cpc,Shopping - Bestsellers,google_ads,cpc,Shopping - Bestsellers,Tablet,/collections/all,2,3,True,True,False,False,,
SESS0021892,2026-07-11,ORD112558,CUST003679,Organic Social,social,(organic social),organic_social,social,(organic social),Tablet,/,3,3,True,True,True,True,ORD112558,96.0
SESS0021893,2026-07-10,ORD112559,CUST004786,Meta Ads,paid_social,Prospecting - Lookalike 1%,meta_ads,paid_social,,Mobile,/,1,2,True,True,False,False,,
SESS0021894,2026-07-11,ORD112559,CUST004786,Meta Ads,paid_social,Retargeting - Engaged 30d,meta_ads,paid_social,Retargeting - Engaged 30d,Mobile,/products/retinol-renewal-serum,2,2,True,True,True,True,ORD112559,98.0
SESS0021895,2026-07-06,ORD112560,CUST005566,Organic Social,social,(organic social),organic_social,social,,Mobile,/collections/bestsellers,1,2,True,True,False,False,,
SESS0021896,2026-07-11,ORD112560,CUST005566,Organic Search,organic,(organic),,organic,,Mobile,/pages/about,2,2,True,True,True,True,ORD112560,54.78
SESS0021897,2026-07-11,ORD112561,CUST007653,Google Ads,cpc,Search - Nonbrand Skincare,google_ads,cpc,,Mobile,/products/retinol-renewal-serum,1,1,True,True,True,True,ORD112561,58.95
SESS0021898,2026-07-11,ORD112562,CUST005786,Google Ads,cpc,Search - Nonbrand Skincare,google_ads,cpc,Search - Nonbrand Skincare,Desktop,/collections/bestsellers,1,1,True,True,True,True,ORD112562,54.95
SESS0021899,2026-07-01,ORD112563,CUST004768,Direct,(none),(direct),,(none),,Mobile,/products/glow-ritual-bundle,1,3,True,True,True,False,,
SESS0021900,2026-07-02,ORD112563,CUST004768,Organic Search,organic,(organic),,organic,,Mobile,/collections/bestsellers,2,3,True,True,False,False,,
SESS0021901,2026-07-11,ORD112563,CUST004768,Email/SMS,email,Flow - Post Purchase Winback,email/sms,email,Flow - Post Purchase Winback,Mobile,/products/glow-ritual-bundle,3,3,True,True,True,True,ORD112563,33.43
SESS0021902,2026-07-11,ORD112564,CUST003881,Direct,(none),(direct),,(none),,Desktop,/collections/bestsellers,1,1,True,True,True,True,ORD112564,33.32
SESS0021903,2026-07-03,ORD112565,CUST006303,Organic Social,social,(organic social),organic_social,social,(organic social),Desktop,/products/daily-barrier-moisturizer,1,2,True,False,True,False,,
SESS0021904,2026-07-11,ORD112565,CUST006303,Email/SMS,email,Campaign - Monthly Newsletter,email/sms,email,Campaign - Monthly Newsletter,Desktop,/,2,2,True,True,True,True,ORD112565,109.41
SESS0021905,2026-07-11,ORD112566,CUST006987,Email/SMS,email,Campaign - Monthly Newsletter,email/sms,email,Campaign - Monthly Newsletter,Desktop,/collections/skincare-sets,1,1,True,True,True,True,ORD112566,52.72
SESS0021906,2026-07-04,ORD112567,CUST007654,Google Ads,cpc,PMax - Skincare Prospecting,google_ads,cpc,PMax - Skincare Prospecting,Mobile,/collections/all,1,2,True,True,False,False,,
SESS0021907,2026-07-11,ORD112567,CUST007654,Google Ads,cpc,PMax - Skincare Prospecting,google_ads,cpc,PMax - Skincare Prospecting,Mobile,/products/retinol-renewal-serum,2,2,True,True,True,True,ORD112567,37.98
SESS0021908,2026-07-03,ORD112568,CUST007655,Email/SMS,email,Flow - Abandoned Cart,email/sms,email,Flow - Abandoned Cart,Desktop,/pages/about,1,2,True,True,False,False,,
SESS0021909,2026-07-11,ORD112568,CUST007655,Organic Search,organic,(organic),,organic,,Desktop,/products/glow-ritual-bundle,2,2,True,True,True,True,ORD112568,192.0
SESS0021910,2026-07-11,ORD112570,CUST005123,Email/SMS,email,Campaign - Monthly Newsletter,email/sms,email,Campaign - Monthly Newsletter,Mobile,/products/mineral-sunscreen-spf-40,1,1,True,True,True,True,ORD112570,37.05
SESS0021911,2026-07-01,ORD112571,CUST005249,Organic Social,social,(organic social),organic_social,social,,Mobile,/products/retinol-renewal-serum,1,2,True,True,False,False,,
SESS0021912,2026-07-11,ORD112571,CUST005249,Organic Social,social,(organic social),organic_social,social,,Mobile,/collections/bestsellers,2,2,True,True,True,True,ORD112571,67.54
SESS0021913,2026-07-11,ORD112572,CUST005489,Email/SMS,email,Flow - Post Purchase Winback,email/sms,email,Flow - Post Purchase Winback,Desktop,/collections/skincare-sets,1,1,True,True,True,True,ORD112572,41.38
SESS0021914,2026-06-30,ORD112573,CUST007657,Organic Search,organic,(organic),,organic,,Mobile,/pages/about,1,3,True,False,True,False,,
SESS0021915,2026-07-08,ORD112573,CUST007657,Direct,(none),(direct),,(none),,Mobile,/products/mineral-sunscreen-spf-40,2,3,True,True,True,False,,
SESS0021916,2026-07-11,ORD112573,CUST007657,Email/SMS,email,Campaign - Monthly Newsletter,email/sms,email,,Mobile,/collections/all,3,3,True,True,True,True,ORD112573,67.71
SESS0021917,2026-07-11,ORD112574,CUST007658,Organic Search,organic,(organic),,organic,,Mobile,/collections/skincare-sets,1,1,True,True,True,True,ORD112574,81.5
SESS0021918,2026-07-11,ORD112575,CUST003862,Organic Social,social,(organic social),organic_social,social,(organic social),Mobile,/products/daily-barrier-moisturizer,1,1,True,True,True,True,ORD112575,58.95
SESS0021919,2026-07-11,ORD112576,CUST007659,Organic Search,organic,(organic),,organic,,Mobile,/collections/all,1,1,True,True,True,True,ORD112576,42.03
SESS0021920,2026-06-30,ORD112577,CUST006961,Email/SMS,email,Campaign - Monthly Newsletter,email/sms,email,Campaign - Monthly Newsletter,Mobile,/collections/skincare-sets,1,4,True,False,False,False,,
SESS0021921,2026-07-02,ORD112577,CUST006961,Direct,(none),(direct),,(none),,Mobile,/collections/skincare-sets,2,4,True,True,False,False,,
SESS0021922,2026-07-03,ORD112577,CUST006961,Organic Search,organic,(organic),,organic,,Mobile,/products/vitamin-c-serum,3,4,True,False,False,False,,
SESS0021923,2026-07-11,ORD112577,CUST006961,Organic Search,organic,(organic),,organic,,Mobile,/pages/about,4,4,True,True,True,True,ORD112577,63.77
SESS0021924,2026-07-09,ORD112578,CUST007660,Organic Search,organic,(organic),,organic,,Mobile,/products/glow-ritual-bundle,1,3,True,False,True,False,,
SESS0021925,2026-07-08,ORD112578,CUST007660,Organic Search,organic,(organic),,organic,,Mobile,/collections/bestsellers,2,3,True,True,True,False,,
SESS0021926,2026-07-11,ORD112578,CUST007660,Direct,(none),(direct),,(none),,Mobile,/collections/all,3,3,True,True,True,True,ORD112578,104.0
SESS0021927,2026-07-06,ORD112579,CUST005292,Email/SMS,email,Flow - Abandoned Cart,email/sms,email,Flow - Abandoned Cart,Desktop,/collections/skincare-sets,1,3,True,True,False,False,,
SESS0021928,2026-07-10,ORD112579,CUST005292,Organic Search,organic,(organic),,organic,,Desktop,/products/retinol-renewal-serum,2,3,True,True,False,False,,
SESS0021929,2026-07-11,ORD112579,CUST005292,Organic Search,organic,(organic),,organic,,Desktop,/products/retinol-renewal-serum,3,3,True,True,True,True,ORD112579,62.95
SESS0021930,2026-07-11,ORD112580,CUST007661,Unattributed,(not set),(not set),,(not set),,Desktop,/products/daily-barrier-moisturizer,1,1,True,True,True,True,ORD112580,91.03
SESS0021931,2026-07-05,ORD112581,CUST007662,Organic Search,organic,(organic),,organic,,Mobile,/,1,2,True,False,True,False,,
SESS0021932,2026-07-11,ORD112581,CUST007662,Meta Ads,paid_social,Prospecting - Broad,meta_ads,paid_social,,Mobile,/products/glow-ritual-bundle,2,2,True,True,True,True,ORD112581,62.95
SESS0021933,2026-07-02,ORD112582,CUST005826,Organic Social,social,(organic social),organic_social,social,(organic social),Mobile,/products/vitamin-c-serum,1,2,True,True,True,False,,
SESS0021934,2026-07-11,ORD112582,CUST005826,Organic Social,social,(organic social),organic_social,social,,Mobile,/pages/about,2,2,True,True,True,True,ORD112582,42.29
SESS0021935,2026-07-11,ORD112583,CUST007663,Organic Search,organic,(organic),,organic,,Desktop,/products/daily-barrier-moisturizer,1,1,True,True,True,True,ORD112583,36.5
SESS0021936,2026-07-11,ORD112584,CUST007664,Meta Ads,paid_social,Retargeting - Cart Abandon,meta_ads,paid_social,Retargeting - Cart Abandon,Mobile,/collections/all,1,1,True,True,True,True,ORD112584,112.0
SESS0021937,2026-07-11,ORD112585,CUST007665,Direct,(none),(direct),,(none),,Mobile,/products/retinol-renewal-serum,1,1,True,True,True,True,ORD112585,49.47
SESS0021938,2026-07-04,ORD112586,CUST007666,Direct,(none),(direct),,(none),,Mobile,/products/vitamin-c-serum,1,4,True,False,False,False,,
SESS0021939,2026-06-30,ORD112586,CUST007666,Organic Search,organic,(organic),,organic,,Mobile,/collections/bestsellers,2,4,True,False,False,False,,
SESS0021940,2026-07-06,ORD112586,CUST007666,Meta Ads,paid_social,Prospecting - Broad,meta_ads,paid_social,Prospecting - Broad,Mobile,/products/retinol-renewal-serum,3,4,True,True,False,False,,
SESS0021941,2026-07-11,ORD112586,CUST007666,Google Ads,cpc,Search - Brand,google_ads,cpc,Search - Brand,Mobile,/products/mineral-sunscreen-spf-40,4,4,True,True,True,True,ORD112586,30.87
SESS0021942,2026-07-01,ORD112587,CUST005359,Direct,(none),(direct),,(none),,Mobile,/collections/bestsellers,1,2,True,True,False,False,,
SESS0021943,2026-07-11,ORD112587,CUST005359,Organic Search,organic,(organic),,organic,,Mobile,/products/glow-ritual-bundle,2,2,True,True,True,True,ORD112587,145.0
SESS0021944,2026-07-03,ORD112588,CUST007667,Organic Social,social,(organic social),organic_social,social,(organic social),Desktop,/collections/bestsellers,1,4,True,True,True,False,,
SESS0021945,2026-07-04,ORD112588,CUST007667,Meta Ads,paid_social,Retargeting - Cart Abandon,meta_ads,paid_social,Retargeting - Cart Abandon,Desktop,/products/mineral-sunscreen-spf-40,2,4,True,True,False,False,,
SESS0021946,2026-07-08,ORD112588,CUST007667,Organic Search,organic,(organic),,organic,,Desktop,/products/vitamin-c-serum,3,4,True,True,False,False,,
SESS0021947,2026-07-11,ORD112588,CUST007667,Organic Search,organic,(organic),,organic,,Desktop,/,4,4,True,True,True,True,ORD112588,58.08
SESS0021948,2026-07-05,ORD112589,CUST004895,Meta Ads,paid_social,Prospecting - Broad,meta_ads,paid_social,Prospecting - Broad,Desktop,/products/retinol-renewal-serum,1,4,True,False,True,False,,
SESS0021949,2026-07-07,ORD112589,CUST004895,Direct,(none),(direct),,(none),,Desktop,/collections/all,2,4,True,True,False,False,,
SESS0021950,2026-07-05,ORD112589,CUST004895,Meta Ads,paid_social,Retargeting - Engaged 30d,meta_ads,paid_social,,Desktop,/products/vitamin-c-serum,3,4,True,False,False,False,,
SESS0021951,2026-07-11,ORD112589,CUST004895,Meta Ads,paid_social,Retargeting - Engaged 30d,meta_ads,paid_social,Retargeting - Engaged 30d,Desktop,/collections/skincare-sets,4,4,True,True,True,True,ORD112589,136.63
SESS0021952,2026-07-11,ORD112590,CUST007668,Google Ads,cpc,Shopping - Bestsellers,google_ads,cpc,Shopping - Bestsellers,Desktop,/products/vitamin-c-serum,1,1,True,True,True,True,ORD112590,54.95
SESS0021953,2026-07-11,ORD112592,CUST007669,Google Ads,cpc,PMax - Skincare Prospecting,google_ads,cpc,,Mobile,/products/mineral-sunscreen-spf-40,1,1,True,True,True,True,ORD112592,96.0
SESS0021954,2026-07-11,ORD112593,CUST004397,Email/SMS,email,Flow - Welcome Series,email/sms,email,Flow - Welcome Series,Mobile,/products/vitamin-c-serum,1,1,True,True,True,True,ORD112593,28.95
SESS0021955,2026-07-03,ORD112595,CUST007449,Google Ads,cpc,PMax - Skincare Prospecting,google_ads,cpc,PMax - Skincare Prospecting,Desktop,/products/retinol-renewal-serum,1,2,True,True,False,False,,
SESS0021956,2026-07-11,ORD112595,CUST007449,Direct,(none),(direct),,(none),,Desktop,/collections/all,2,2,True,True,True,True,ORD112595,144.0
SESS0021957,2026-07-11,ORD112596,CUST006832,Meta Ads,paid_social,Retargeting - Cart Abandon,meta_ads,paid_social,,Desktop,/products/mineral-sunscreen-spf-40,1,1,True,True,True,True,ORD112596,294.0
SESS0021958,2026-06-30,ORD112597,CUST007007,Email/SMS,email,Flow - Welcome Series,email/sms,email,Flow - Welcome Series,Mobile,/products/glow-ritual-bundle,1,2,True,True,False,False,,
SESS0021959,2026-07-11,ORD112597,CUST007007,Meta Ads,paid_social,Retargeting - Cart Abandon,meta_ads,paid_social,Retargeting - Cart Abandon,Mobile,/collections/all,2,2,True,True,True,True,ORD112597,34.99
SESS0021960,2026-07-11,ORD112598,CUST006171,Meta Ads,paid_social,Prospecting - Broad,meta_ads,paid_social,,Desktop,/,1,1,True,True,True,True,ORD112598,48.83
SESS0021961,2026-07-08,ORD112599,CUST006159,Organic Social,social,(organic social),organic_social,social,(organic social),Desktop,/pages/about,1,3,True,True,False,False,,
SESS0021962,2026-07-03,ORD112599,CUST006159,Organic Search,organic,(organic),,organic,,Desktop,/collections/bestsellers,2,3,True,False,False,False,,
SESS0021963,2026-07-11,ORD112599,CUST006159,Direct,(none),(direct),,(none),,Desktop,/pages/about,3,3,True,True,True,True,ORD112599,68.51
SESS0021964,2026-07-05,ORD112600,CUST005621,Meta Ads,paid_social,Prospecting - Broad,meta_ads,paid_social,Prospecting - Broad,Desktop,/products/retinol-renewal-serum,1,2,True,True,False,False,,
SESS0021965,2026-07-12,ORD112600,CUST005621,Meta Ads,paid_social,Prospecting - Lookalike 1%,meta_ads,paid_social,,Desktop,/collections/all,2,2,True,True,True,True,ORD112600,104.0
SESS0021966,2026-07-12,ORD112601,CUST007671,Meta Ads,paid_social,Prospecting - Broad,meta_ads,paid_social,Prospecting - Broad,Mobile,/products/glow-ritual-bundle,1,1,True,True,True,True,ORD112601,52.13
SESS0021967,2026-07-11,ORD112602,CUST007672,Direct,(none),(direct),,(none),,Mobile,/products/daily-barrier-moisturizer,1,2,True,False,False,False,,
SESS0021968,2026-07-12,ORD112602,CUST007672,Google Ads,cpc,PMax - Skincare Prospecting,google_ads,cpc,PMax - Skincare Prospecting,Mobile,/collections/bestsellers,2,2,True,True,True,True,ORD112602,41.17
SESS0021969,2026-07-12,ORD112603,CUST007673,Organic Search,organic,(organic),,organic,,Mobile,/products/daily-barrier-moisturizer,1,1,True,True,True,True,ORD112603,51.71
SESS0021970,2026-07-12,ORD112604,CUST005209,Organic Search,organic,(organic),,organic,,Desktop,/,1,1,True,True,True,True,ORD112604,38.95
SESS0021971,2026-07-12,ORD112605,CUST007674,Direct,(none),(direct),,(none),,Desktop,/collections/skincare-sets,1,1,True,True,True,True,ORD112605,30.95
SESS0021972,2026-07-11,ORD112606,CUST004374,Direct,(none),(direct),,(none),,Mobile,/collections/all,1,3,True,False,False,False,,
SESS0021973,2026-07-03,ORD112606,CUST004374,Google Ads,cpc,Shopping - Bestsellers,google_ads,cpc,Shopping - Bestsellers,Mobile,/collections/bestsellers,2,3,True,False,False,False,,
SESS0021974,2026-07-12,ORD112606,CUST004374,Organic Search,organic,(organic),,organic,,Mobile,/products/daily-barrier-moisturizer,3,3,True,True,True,True,ORD112606,62.95
SESS0021975,2026-07-02,ORD112607,CUST006146,Email/SMS,email,Flow - Post Purchase Winback,email/sms,email,Flow - Post Purchase Winback,Mobile,/collections/skincare-sets,1,2,True,False,False,False,,
SESS0021976,2026-07-12,ORD112607,CUST006146,Organic Search,organic,(organic),,organic,,Mobile,/products/glow-ritual-bundle,2,2,True,True,True,True,ORD112607,91.92
SESS0021977,2026-07-11,ORD112608,CUST007675,Email/SMS,email,Flow - Abandoned Cart,email/sms,email,,Desktop,/products/daily-barrier-moisturizer,1,3,True,False,True,False,,
SESS0021978,2026-07-08,ORD112608,CUST007675,Google Ads,cpc,PMax - Skincare Prospecting,google_ads,cpc,PMax - Skincare Prospecting,Desktop,/products/retinol-renewal-serum,2,3,True,False,False,False,,
SESS0021979,2026-07-12,ORD112608,CUST007675,Organic Search,organic,(organic),,organic,,Desktop,/products/daily-barrier-moisturizer,3,3,True,True,True,True,ORD112608,90.95
SESS0021980,2026-07-09,ORD112609,CUST005384,Organic Search,organic,(organic),,organic,,Mobile,/collections/skincare-sets,1,4,True,False,False,False,,
SESS0021981,2026-07-03,ORD112609,CUST005384,Direct,(none),(direct),,(none),,Mobile,/collections/skincare-sets,2,4,True,True,True,False,,
SESS0021982,2026-07-03,ORD112609,CUST005384,Email/SMS,email,Flow - Welcome Series,email/sms,email,Flow - Welcome Series,Mobile,/collections/all,3,4,True,True,False,False,,
SESS0021983,2026-07-12,ORD112609,CUST005384,Meta Ads,paid_social,Prospecting - Broad,meta_ads,paid_social,Prospecting - Broad,Mobile,/collections/bestsellers,4,4,True,True,True,True,ORD112609,96.11
SESS0021984,2026-07-12,ORD112610,CUST007676,Meta Ads,paid_social,Retargeting - Cart Abandon,meta_ads,paid_social,Retargeting - Cart Abandon,Desktop,/collections/skincare-sets,1,1,True,True,True,True,ORD112610,33.72
SESS0021985,2026-07-05,ORD112611,CUST007677,Organic Search,organic,(organic),,organic,,Mobile,/collections/bestsellers,1,2,True,True,False,False,,
SESS0021986,2026-07-12,ORD112611,CUST007677,Meta Ads,paid_social,Retargeting - Engaged 30d,meta_ads,paid_social,Retargeting - Engaged 30d,Mobile,/collections/bestsellers,2,2,True,True,True,True,ORD112611,178.28
